Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/cnxc-labs/psconstructs,2905213,psconstructs,https://github.com/cnxc-labs/psconstructs#readme,git+https://github.com/cnxc-labs/psconstructs.git,481286,ps-constructs,https://github.com/cnxc-labs/psconstructs.git,https://github.com/cnxc-labs/psconstructs.git
github.com/ianhco/pulsefire,2910854,pulsefire-types,https://github.com/ianhco/pulsefire,git+https://github.com/ianhco/pulsefire.git,483525,pulsefire-types,https://github.com/ianhco/pulsefire,https://github.com/ianhco/pulsefire
github.com/pwed/pwed-cdk,2917719,pwed-cdk,https://github.com/pwed/pwed-cdk#readme,git+https://github.com/pwed/pwed-cdk.git,485064,pwed-cdk,https://github.com/pwed/pwed-cdk.git,https://github.com/pwed/pwed-cdk.git
github.com/space928/shaders-for-scientific-visualisation,2918531,py-ssv,https://github.com/space928/Shaders-For-Scientific-Visualisation,git+https://github.com/space928/Shaders-For-Scientific-Visualisation.git,520537,pySSV,https://pypi.org/project/pySSV/,https://github.com/space928/Shaders-For-Scientific-Visualisation.git
github.com/serverless-delivery/pybuild,2918605,pybuild,https://github.com/serverless-delivery/pybuild#readme,git+https://github.com/serverless-delivery/pybuild.git,489660,pybuild,https://github.com/serverless-delivery/pybuild,https://github.com/serverless-delivery/pybuild/pybuild-py
github.com/esdc-esac-esa-int/pyesasky,2918679,pyesasky,https://github.com/esdc-esac-esa-int/pyesasky,git+https://github.com/esdc-esac-esa-int/pyesasky.git,497087,pyesasky,https://pypi.org/project/pyesasky/,https://github.com/esdc-esac-esa-int/pyesasky.git
github.com/pschillinger/pynwjs,2918877,pynwjs,https://github.com/pschillinger/pynwjs,git+https://github.com/pschillinger/pynwjs.git,509830,pynwjs,https://github.com/pschillinger/pynwjs,https://github.com/pschillinger/pynwjs
github.com/adgt/pyquirk,2918989,pyquirk,https://github.com/adgt/pyQuirk#readme,git+https://github.com/adgt/pyQuirk.git,514831,pyQuirk,https://github.com/adgt/pyQuirk,https://github.com/adgt/pyQuirk
github.com/rohit-chouhan/pysql,2919204,pysql,https://github.com/rohit-chouhan/pysql#readme,git+https://github.com/rohit-chouhan/pysql.git,520347,pysql-framework,https://github.com/rohit-chouhan/pysql,https://github.com/rohit-chouhan/pysql
github.com/mondeja/project-config,2919379,python-project-config,https://mondeja.github.io/project-config/,git+https://github.com/mondeja/project-config.git,478422,project-config,https://pypi.org/project/project-config/,https://github.com/mondeja/project-config
github.com/extremeheat/jspybridge,2919517,pythonia,https://github.com/extremeheat/JSPyBridge#readme,git+https://github.com/extremeheat/JSPyBridge.git,697683,websocket-javascript,https://github.com/shuyabin/JSPyBridge,https://github.com/extremeheat/JSPyBridge/
github.com/repo-list-553108/pythonrpc,2919540,pythonrpc-jsclient,https://github.com/repo-list-553108/pythonrpc#readme,git+https://github.com/repo-list-553108/pythonrpc.git,529286,pythonrpc-pyserver,https://github.com/repo-list-553108/pythonrpc/tree/main/pythonrpc-pyserver,https://github.com/repo-list-553108/pythonrpc/tree/main/pythonrpc-pyserver
github.com/lolab-vu/pyvipr,2919596,pyvipr,https://github.com/LoLab-VU/pyvipr#readme,git+https://github.com/LoLab-VU/pyvipr.git,533656,pyvipr,https://github.com/LoLab-VU/pyvipr,https://github.com/LoLab-VU/pyvipr
github.com/worldwidetelescope/pywwt,2919613,pywwt,https://github.com/WorldWideTelescope/pywwt,git+https://github.com/WorldWideTelescope/pywwt.git,534967,pywwt,https://github.com/WorldWideTelescope/pywwt,https://github.com/WorldWideTelescope/pywwt
github.com/qagentic/qagentic-sdk,2920775,qagentic-reporter,https://github.com/qagentic/qagentic-sdk#readme,git+https://github.com/qagentic/qagentic-sdk.git,535966,qagentic-pytest,https://pypi.org/project/qagentic-pytest/,https://github.com/qagentic/qagentic-sdk
github.com/zhihanyue/qgridnext,2922680,qgridnext,https://github.com/zhihanyue/qgridnext#readme,git+https://github.com/zhihanyue/qgridnext.git,537061,qgridnext,https://github.com/zhihanyue/qgridnext,https://github.com/zhihanyue/qgridnext
github.com/qianglie/domain,2923037,qianglie,https://www.qianglie.com,git+https://github.com/qianglie/domain.git,537129,qianglie,https://www.qianglie.com,https://github.com/qianglie/domain
github.com/autoftbot/saweria-qris,2930736,qris-saweria,https://github.com/AutoFTbot/saweria-qris#readme,git+https://github.com/AutoFTbot/saweria-qris.git,538475,qris-saweria,https://github.com/AutoFTbot/saweria-qris,https://github.com/AutoFTbot/saweria-qris
github.com/dotbots/qrkey,2930756,qrkey,https://github.com/DotBots/qrkey/tree/main/js#readme,git+https://github.com/DotBots/qrkey.git,538477,qrkey,https://pypi.org/project/qrkey/,https://github.com/DotBots/qrkey
github.com/faustomorales/qsl,2931199,qslwidgets,https://github.com/faustomorales/qsl,git+https://github.com/faustomorales/qsl.git,538692,qsl,https://pypi.org/project/qsl/,https://github.com/faustomorales/qsl
github.com/smartpricing/queen,2934423,queen-mq,https://github.com/smartpricing/queen#readme,git+https://github.com/smartpricing/queen.git,540649,queen-mq,https://pypi.org/project/queen-mq/,https://github.com/smartpricing/queen
github.com/mamba-org/quetz-theme,2935630,quetz-theme,https://github.com/mamba-org/quetz-theme,https://github.com/mamba-org/quetz-theme.git,540960,quetz-theme,https://github.com/mamba-org/quetz-theme,https://github.com/mamba-org/quetz-theme
github.com/suman-kr/quoters,2940228,quoters,https://github.com/suman-kr/quoters,git+https://github.com/suman-kr/quoters.git,542108,quoters,https://github.com/suman-kr/quoters,https://github.com/suman-kr/quoters
github.com/yangyuan/rabbit,2943634,rabbit-bot,https://github.com/yangyuan/rabbit,git+https://github.com/yangyuan/rabbit.git,542741,rabbit-bot,https://github.com/yangyuan/rabbit,https://github.com/yangyuan/rabbit
github.com/raindancers/raindancers-network.raindancers-cdk,2947245,raindancers-network,https://github.com/raindancers/raindancers-network.raindancers-cdk#readme,git+https://github.com/raindancers/raindancers-network.raindancers-cdk.git,544038,raindancers-network.raindancers-cdk,https://github.com/raindancers/raindancers-network.raindancers-cdk,https://github.com/raindancers/raindancers-network.raindancers-cdk
github.com/andrewlwn77/rapidapi-mcp-server,2955053,rapidapi-mcp-server,https://github.com/andrewlwn77/rapidapi-mcp-server#readme,git+https://github.com/andrewlwn77/rapidapi-mcp-server.git,545355,rapidapi-mcp-server,https://pypi.org/project/rapidapi-mcp-server/,https://github.com/andrewlwn77/rapidapi-mcp-server.git
github.com/usemanusai/jaegis-raverse,2957187,raverse-mcp-server,https://github.com/usemanusai/jaegis-RAVERSE/tree/main/jaegis-RAVERSE-mcp-server,git+https://github.com/usemanusai/jaegis-RAVERSE.git,291396,jaegis-raverse-mcp-server,https://pypi.org/project/jaegis-raverse-mcp-server/,https://github.com/usemanusai/jaegis-RAVERSE.git
github.com/nuu-maan/razorcap,2958657,razorcap,https://github.com/nuu-maan/razorcap#readme,git+https://github.com/nuu-maan/razorcap.git,546740,razorcap,https://github.com/nuu-maan/razorcap,https://github.com/nuu-maan/razorcap
github.com/mechatroner/rbql,2959280,rbql,https://rbql.org,git+https://github.com/mechatroner/RBQL.git,546913,rbql,https://github.com/mechatroner/RBQL,https://github.com/mechatroner/RBQL
github.com/thudm/mrt,2992044,react-mrt,https://thudm.github.io/MRT/,git+https://github.com/THUDM/mrt.git,374457,mrtframework,https://github.com/THUDM/mrt,https://github.com/THUDM/mrt
github.com/your-username/your-package,3102186,rn-kore-bot-templates-dev,https://kore.ai/,git+https://github.com/your-username/your-package.git,716666,yhc-pypi,https://github.com/your-username/your-package,https://github.com/your-username/your-package
github.com/mic159/react-render,3029212,react-render-service,https://github.com/mic159/react-render,git+https://github.com/mic159/react-render.git,547909,react-render-client,https://github.com/mic159/react-render,https://github.com/mic159/react-render
github.com/kpdyer/regex2dfa,3064820,regex2dfa,https://github.com/kpdyer/regex2dfa,https://github.com/kpdyer/regex2dfa.git,551390,regex2dfa,https://pypi.org/project/regex2dfa/,https://github.com/kpdyer/regex2dfa
github.com/manu-mishra/reinvent-mcp-2025,3066935,reinvent2025mcp,https://github.com/manu-mishra/reinvent-mcp-2025,git+https://github.com/manu-mishra/reinvent-mcp-2025.git,551885,re-invent-2025-mcp,https://pypi.org/project/re-invent-2025-mcp/,https://github.com/manu-mishra/reinvent-mcp-2025
github.com/bikidsx/remina,3070588,remina-v2,https://github.com/bikidsx/remina#readme,git+https://github.com/bikidsx/remina.git,552536,remina,https://pypi.org/project/remina/,https://github.com/bikidsx/remina
github.com/jtpio/replite,3075026,replite,https://github.com/jtpio/replite,git+https://github.com/jtpio/replite.git,553507,replite,https://github.com/jtpio/replite,https://github.com/jtpio/replite
github.com/retbrown/retbrown-cdk-ecr-deployment,3083979,retbrown-cdk-ecr-deployment,https://github.com/retbrown/retbrown-cdk-ecr-deployment#readme,git+https://github.com/retbrown/retbrown-cdk-ecr-deployment.git,556221,retbrown-cdk-ecr-deployment,https://github.com/retbrown/retbrown-cdk-ecr-deployment,https://github.com/retbrown/retbrown-cdk-ecr-deployment
github.com/tryretool/retoolrpc,3084494,retoolrpc,https://github.com/tryretool/retoolrpc#readme,git+https://github.com/tryretool/retoolrpc.git,556350,retoolrpc,https://retool.com,https://github.com/tryretool/retoolrpc
github.com/birnbaum/rfvis,3089816,rfvis,https://github.com/birnbaum/rfvis#readme,git://github.com/birnbaum/rfvis.git,557513,rfvis,https://github.com/birnbaum/rfvis,https://github.com/birnbaum/rfvis
github.com/uriva/rmmbr,3100563,rmmbr,https://github.com/uriva/rmmbr#readme,git+https://github.com/uriva/rmmbr.git,559996,rmmbr,https://github.com/uriva/rmmbr,https://github.com/uriva/rmmbr
github.com/adourish/robodog,3105528,robodoglib,https://github.com/adourish/robodog#readme,git+https://github.com/adourish/robodog.git,560695,robodogcli,https://pypi.org/project/robodogcli/,https://github.com/adourish/robodog.git
github.com/bluebrain/rockets,3106765,rockets-client,https://github.com/BlueBrain/Rockets,git+https://github.com/BlueBrain/Rockets.git,562048,rockets,https://github.com/BlueBrain/Rockets,https://github.com/BlueBrain/Rockets
github.com/aaravind100/jupyterlab,3112501,rose_pine_jupyterlab,https://github.com/aaravind100/jupyterlab,git+https://github.com/aaravind100/jupyterlab.git,563311,rose-pine-jupyterlab,https://pypi.org/project/rose-pine-jupyterlab/,https://github.com/aaravind100/jupyterlab.git
github.com/chris-c-mcintyre/rous,3113538,rous,https://github.com/chris-c-mcintyre/rous#readme,git+https://github.com/chris-c-mcintyre/rous.git,563976,rous,https://github.com/chris-c-mcintyre/rous,https://github.com/chris-c-mcintyre/rous
github.com/dkumor/rtcbot,3118779,rtcbot,https://github.com/dkumor/rtcbot#readme,git+https://github.com/dkumor/rtcbot.git,565866,rtcbot,https://github.com/dkumor/rtcbot,https://github.com/dkumor/rtcbot
github.com/merklejerk/rune-512,3122763,rune-512,https://github.com/merklejerk/rune-512#readme,git+https://github.com/merklejerk/rune-512.git,566915,rune-512,https://pypi.org/project/rune-512/,https://github.com/merklejerk/rune-512.git
github.com/lucassantosfreire/runplify,3123302,runplify,https://github.com/LucasSantosFreire/Runplify#readme,git+https://github.com/LucasSantosFreire/Runplify.git,567116,runplify,https://pypi.org/project/runplify/,https://github.com/LucasSantosFreire/Runplify
github.com/gnpaone/rust-just,3124255,rust-just-windows-x64,https://github.com/gnpaone/rust-just/tree/master/npm#readme,git+https://github.com/gnpaone/rust-just.git,567580,rust-just,https://github.com/casey/just,https://github.com/gnpaone/rust-just
github.com/kyori19/satysfi-notebook-tweaks,3147033,satysfi-notebook-tweaks,https://github.com/kyori19/satysfi-notebook-tweaks,git+https://github.com/kyori19/satysfi-notebook-tweaks.git,572798,satysfi-notebook-tweaks,https://pypi.org/project/satysfi-notebook-tweaks/,https://github.com/kyori19/satysfi-notebook-tweaks.git
github.com/thesoftnode/sbtc-payment-gateway,3271438,stacks-pay-node,https://stackspay.com,git+https://github.com/TheSoftNode/sbtc-payment-gateway.git,617143,stacks-pay-python,https://pypi.org/project/stacks-pay-python/,https://github.com/TheSoftNode/sbtc-payment-gateway
github.com/yindaheng98/scalablevq,3150931,scalablevq,https://github.com/yindaheng98/ScalableVQ#readme,git+https://github.com/yindaheng98/ScalableVQ.git,573866,scalablevq,https://github.com/yindaheng98/ScalableVQ,https://github.com/yindaheng98/ScalableVQ
github.com/iamtemi/schemabridge,3153073,schemabridge,https://github.com/iamtemi/schemabridge#readme,git+https://github.com/iamtemi/schemabridge.git,574937,schemabridge,https://pypi.org/project/schemabridge/,https://github.com/iamtemi/schemabridge
github.com/yaccob/schlibs,3153417,schlibs,https://github.com/yaccob/schlibs#readme,git+https://github.com/yaccob/schlibs.git,575187,schlibs,https://pypi.org/project/schlibs/,https://github.com/yaccob/schlibs
github.com/vasapg/sco,3154295,scoapi,https://github.com/Vasapg/SCO#readme,git+https://github.com/Vasapg/SCO.git,576548,scocli,https://github.com/Vasapg/SCO/tree/main,https://github.com/Vasapg/SCO/tree/main
github.com/bugsterapp/scrapester,3155565,scrapester,https://github.com/Bugsterapp/scrapester#readme,git+https://github.com/Bugsterapp/scrapester.git,577267,scrapester,https://github.com/Bugsterapp/scrapester,https://github.com/Bugsterapp/scrapester
github.com/tschudin/scuttlesort,3159155,scuttlesort,https://github.com/tschudin/scuttlesort/blob/main/js/README.md,git+https://github.com/tschudin/scuttlesort.git,578737,scuttlesort,https://github.com/tschudin/scuttlesort,https://github.com/tschudin/scuttlesort
github.com/skesani/sdi,3160292,sdi-nodejs,https://github.com/skesani/sdi#readme,git+https://github.com/skesani/sdi.git,579094,sdi-python,https://github.com/skesani/sdi,https://github.com/skesani/sdi
github.com/yourname/sdn-test-simple-car,3161058,sdn-test-simple-car-repository,https://github.com/yourname/sdn-test-simple-car#readme,git+https://github.com/yourname/sdn-test-simple-car.git,579299,sdn-test-simple-car-repository,https://pypi.org/project/sdn-test-simple-car-repository/,https://github.com/yourname/sdn-test-simple-car
github.com/yourname/sdn-vehicle-test,3161059,sdn-vehicle-test,https://github.com/yourname/sdn-vehicle-test#readme,git+https://github.com/yourname/sdn-vehicle-test.git,579301,sdn-vehicle-test,https://pypi.org/project/sdn-vehicle-test/,https://github.com/yourname/sdn-vehicle-test
github.com/stefanoamorelli/sec-edgar-toolkit,3163322,sec-edgar-toolkit,https://github.com/stefanoamorelli/sec-edgar-toolkit#readme,git+https://github.com/stefanoamorelli/sec-edgar-toolkit.git,580334,sec-edgar-toolkit,https://pypi.org/project/sec-edgar-toolkit/,https://github.com/stefanoamorelli/sec-edgar-toolkit.git
github.com/mbonig/secure-bucket,3164265,secure-bucket,https://github.com/mbonig/secure-bucket#readme,git+https://github.com/mbonig/secure-bucket.git,347157,mbonig.secure-bucket,https://github.com/mbonig/secure-bucket.git,https://github.com/mbonig/secure-bucket.git
github.com/holy182/sed-cli,3165380,sedql,https://github.com/holy182/sed-cli#readme,git+https://github.com/holy182/sed-cli.git,581064,sedql,https://github.com/holy182/sed-cli,https://github.com/holy182/sed-cli
github.com/segnivo/segnivo-sdk,3166344,segnivo-typescript-sdk,https://github.com/segnivo/segnivo-sdk/tree/main#readme,git+https://github.com/segnivo/segnivo-sdk.git#main,581519,segnivo-python-sdk,https://github.com/segnivo/segnivo-sdk/tree/main/sdk-python,https://github.com/segnivo/segnivo-sdk/tree/main/sdk-python
github.com/diprajpatra/selenium-stealth,3167752,selenium-stealth,,https://github.com/diprajpatra/selenium-stealth.git,582064,selenium-stealth,https://github.com/diprajpatra/selenium-stealth,https://github.com/diprajpatra/selenium-stealth
github.com/shail-shouryya/selenium_update,3167800,selenium_update,https://github.com/Shail-Shouryya/selenium_update#readme,git+https://github.com/Shail-Shouryya/selenium_update.git,582087,selenium-update,https://github.com/Shail-Shouryya/selenium_update,https://github.com/Shail-Shouryya/selenium_update
github.com/usalu/semio,3169819,semio,https://docs.semio-tech.com,git+https://github.com/usalu/semio.git,582704,semio,https://github.com/usalu/semio,https://github.com/usalu/semio
github.com/codefleck/sensorvision,3172050,sensorvision-sdk,https://github.com/CodeFleck/sensorvision#readme,git+https://github.com/CodeFleck/sensorvision.git,583343,sensorvision-sdk,https://github.com/CodeFleck/sensorvision,https://github.com/CodeFleck/sensorvision
github.com/muwizayeon/seoul256-jupyterlab-theme,3172857,seoul256-jupyterlab-theme,https://github.com/muwizayeon/seoul256-jupyterlab-theme,git+https://github.com/muwizayeon/seoul256-jupyterlab-theme.git,584007,seoul256-jupyterlab-theme,https://pypi.org/project/seoul256-jupyterlab-theme/,https://github.com/muwizayeon/seoul256-jupyterlab-theme.git
github.com/cdr4eelz/serialhub,3174819,serialhub,https://github.com/cdr4eelz/serialhub,git+https://github.com/cdr4eelz/serialhub.git,584634,serialhub,https://github.com/cdr4eelz/serialhub,https://github.com/cdr4eelz/serialhub
github.com/aws-samples/serverless-container-constructs,3176793,serverless-container-constructs,https://github.com/aws-samples/serverless-container-constructs#readme,git+https://github.com/aws-samples/serverless-container-constructs.git,585063,serverless-container-constructs,https://github.com/aws-samples/serverless-container-constructs,https://github.com/aws-samples/serverless-container-constructs
github.com/galbash/serverless-rpc,3178146,serverless-thrift,https://github.com/galbash/serverless-rpc#readme,git+https://github.com/galbash/serverless-rpc.git,585095,serverless-thrift,https://github.com/galbash/serverless-rpc,https://github.com/galbash/serverless-rpc
github.com/logandk/serverless-wsgi,3178246,serverless-wsgi,https://github.com/logandk/serverless-wsgi#readme,git+https://github.com/logandk/serverless-wsgi.git,585099,serverless-wsgi,https://github.com/logandk/serverless-wsgi,https://github.com/logandk/serverless-wsgi
github.com/pablocano/ses-cloudwatch,3179391,ses-logging-cloudwatch,https://github.com/pablocano/ses-cloudwatch#readme,git+https://github.com/pablocano/ses-cloudwatch.git,585418,ses-cloudwatch,https://github.com/pablocano/ses-cloudwatch.git,https://github.com/pablocano/ses-cloudwatch.git
github.com/realglobe-inc/sg-socket-constants,3183156,sg-socket-constants,https://github.com/realglobe-Inc/sg-socket-constants#readme,git+https://github.com/realglobe-inc/sg-socket-constants.git,586631,sg-socket-constants,https://github.com/realglobe-Inc/sg-socket-constants#readme,https://github.com/realglobe-Inc/sg-socket-constants#readme
github.com/libreworks/shady-island,3185266,shady-island,https://libreworks.github.io/shady-island/,git+https://github.com/libreworks/shady-island.git,586901,shady-island,https://libreworks.github.io/shady-island/,https://github.com:libreworks/shady-island.git
github.com/simonngn/sharedpubsub,3188117,sharedpubsub,https://github.com/SimonNGN/SharedPubSub#readme,git+https://github.com/SimonNGN/SharedPubSub.git,587481,SharedPubSub,https://github.com/SimonNGN/SharedPubSub,https://github.com/SimonNGN/SharedPubSub
github.com/shexspec/shextest,3191218,shex-test,https://github.com/shexSpec/shexTest#readme,git+https://github.com/shexSpec/shexTest.git,588360,shextest,https://github.com/shexSpec/shexTest,https://github.com/shexSpec/shexTest
github.com/shield-bot-list/shield-bot-list-api,3191516,shieldbotlistapi,https://github.com/Shield-Bot-List/Shield-Bot-List-API#readme,git+https://github.com/Shield-Bot-List/Shield-Bot-List-API.git,573489,sblapi,https://github.com/Shield-Bot-List/Shield-Bot-List-API/tree/py-api,https://github.com/Shield-Bot-List/Shield-Bot-List-API/tree/py-api
github.com/tolstoyevsky/shirow,3193238,shirow,https://github.com/tolstoyevsky/shirow,git+https://github.com/tolstoyevsky/shirow.git,588948,shirow,https://github.com/tolstoyevsky/shirow,https://github.com/tolstoyevsky/shirow
github.com/iteebz/shitlint,3193355,shitlint,https://github.com/iteebz/shitlint,git+https://github.com/iteebz/shitlint.git,588972,shitlint,https://github.com/iteebz/shitlint,https://github.com/iteebz/shitlint
github.com/shog-ai/shoggoth,3194305,shog,https://github.com/shog-ai/shoggoth#readme,git+https://github.com/shog-ai/shoggoth.git,589144,shog,https://github.com/shog-ai/shoggoth,https://github.com/shog-ai/shoggoth
github.com/artconomy/short_stuff,3195576,short-stuff,https://github.com/Artconomy/short_stuff,git+https://github.com/Artconomy/short_stuff.git,589641,short-stuff,https://github.com/Artconomy/short_stuff,https://github.com/Artconomy/short_stuff
github.com/rgieseke/shortcountrynames,3195656,shortcountrynames,https://github.com/rgieseke/shortcountrynames#readme,git+https://github.com/rgieseke/shortcountrynames.git,589552,shortcountrynames,https://github.com/rgieseke/shortcountrynames,https://github.com/rgieseke/shortcountrynames
github.com/odin-protocol/signet-protocol,3201728,signet-verify-js,https://github.com/odin-protocol/signet-protocol#readme,git+https://github.com/odin-protocol/signet-protocol.git,591324,signet-verify,https://github.com/odin-protocol/signet-protocol,https://github.com/odin-protocol/signet-protocol
github.com/huei-jyun-debby-yeh/siiha-gemini-multiagent-ver2,3202079,siiha-gemini-cli-plugin,https://github.com/HUEI-JYUN-DEBBY-YEH/siiha-gemini-multiagent-ver2#readme,git+https://github.com/HUEI-JYUN-DEBBY-YEH/siiha-gemini-multiagent-ver2.git,591484,siiha-sdk,https://pypi.org/project/siiha-sdk/,https://github.com/HUEI-JYUN-DEBBY-YEH/siiha-gemini-multiagent-ver2.git
github.com/githamza0206/simba,3203277,simba-chat,https://github.com/githamza0206/simba/tree/main/packages/simba-chat#readme,git+https://github.com/githamza0206/simba.git,591873,simba-core,https://github.com/GitHamza0206/simba,https://github.com/GitHamza0206/simba
github.com/team-simplay/simplay,3203960,simplay_jupyter,https://github.com/team-simplay/SimPlay,git+https://github.com/team-simplay/SimPlay.git,592337,simplay-jupyter,https://pypi.org/project/simplay-jupyter/,https://github.com/team-simplay/SimPlay.git
github.com/ivorycirrus/simple-agentcore-construct,3204037,simple-agentcore-runtime-patterns,https://github.com/ivorycirrus/simple-agentcore-construct#readme,git+https://github.com/ivorycirrus/simple-agentcore-construct.git,592381,simple-agentcore-runtime-patterns,https://github.com/ivorycirrus/simple-agentcore-construct.git,https://github.com/ivorycirrus/simple-agentcore-construct.git
github.com/your_username/your_repository,3204421,simple-bot-framework,https://github.com/your_username/your_repository#readme,git+https://github.com/your_username/your_repository.git,601820,sn15-subnet-shared-libs,https://github.com/YOUR_USERNAME/YOUR_REPOSITORY,https://github.com/YOUR_USERNAME/YOUR_REPOSITORY
github.com/anjianshi/simple-config-reader,3205151,simple-config-reader,https://github.com/anjianshi/simple-config-reader#readme,git+ssh://git@github.com/anjianshi/simple-config-reader.git,592802,simple-config-reader,https://github.com/anjianshi/simple-config-reader,https://github.com/anjianshi/simple-config-reader
github.com/ibm-cds-labs/simple-data-pipe-connector-flightstats,3205371,simple-data-pipe-connector-flightstats,https://github.com/ibm-cds-labs/simple-data-pipe-connector-flightstats#readme,git+https://github.com/ibm-cds-labs/simple-data-pipe-connector-flightstats.git,463601,pixiedust-flightpredict,https://github.com/ibm-cds-labs/simple-data-pipe-connector-flightstats/tree/master/pixiedust_flightpredict,https://github.com/ibm-cds-labs/simple-data-pipe-connector-flightstats/tree/master/pixiedust_flightpredict
github.com/yourusername/simple-mcp-server,3207270,simple-mcp-server-tutorial,https://github.com/yourusername/simple-mcp-server#readme,git+https://github.com/yourusername/simple-mcp-server.git,593665,simple-mcp-server,https://github.com/yourusername/simple-mcp-server,https://github.com/yourusername/simple-mcp-server
github.com/paulgb/simplediff,3211029,simplediff,,https://github.com/paulgb/simplediff.git,592938,simplediff,https://github.com/paulgb/simplediff,https://github.com/paulgb/simplediff
github.com/simstudioai/sim,3212857,simstudio-ts-sdk,https://sim.ai,git+https://github.com/simstudioai/sim.git,595164,simstudio-sdk,https://github.com/simstudioai/sim,https://github.com/simstudioai/sim
github.com/freymaurer/siren,3216204,siren-dsl,https://github.com/Freymaurer/Siren#readme,git+https://github.com/Freymaurer/Siren.git,595982,siren-dsl,https://github.com/Freymaurer/Siren,https://github.com/Freymaurer/Siren
github.com/ibm-skills-network/skillsnetwork-authoring-extension,3221527,skillsnetwork-authoring-extension,https://github.com/ibm-skills-network/skillsnetwork-authoring-extension,git+https://github.com/ibm-skills-network/skillsnetwork-authoring-extension.git,597048,skillsnetwork-authoring-extension,https://github.com/ibm-skills-network/skillsnetwork-authoring-extension,https://github.com/ibm-skills-network/skillsnetwork-authoring-extension
github.com/joshbuddy/slick,3226121,slick-io,https://github.com/joshbuddy/slick#readme,git+https://github.com/joshbuddy/slick.git,598840,slick-app,https://github.com/joshbuddy/slick,https://github.com/joshbuddy/slick
github.com/gebrkn/slon,3228378,slonjs,https://github.com/gebrkn/slon,git+https://github.com/gebrkn/slon.git,599203,slon,https://github.com/gebrkn/slon,https://github.com/gebrkn/slon
github.com/buddhilive/sltk,3229031,sltk,https://sltk.buddhilive.com,git+https://github.com/buddhilive/sltk.git,599441,sltkpy,https://github.com/buddhilive/sltk,https://github.com/buddhilive/sltk
github.com/joshi-e8/ai-commit-generator,3231248,smart-commits-ai,https://github.com/Joshi-e8/ai-commit-generator,git+https://github.com/Joshi-e8/ai-commit-generator.git,600051,smart-commits-ai,https://pypi.org/project/smart-commits-ai/,https://github.com/Joshi-e8/ai-commit-generator
github.com/yourusername/smart-file-organizer,3231432,smart-file-organizer,https://github.com/yourusername/smart-file-organizer#readme,git+https://github.com/yourusername/smart-file-organizer.git,600200,smart-file-organizer-tool,https://github.com/yourusername/smart-file-organizer,https://github.com/yourusername/smart-file-organizer
github.com/michaelkryukov/smoloki,3234614,smoloki,https://github.com/michaelkryukov/smoloki#readme,git+https://github.com/michaelkryukov/smoloki.git,601275,smoloki,https://github.com/michaelkryukov/smoloki,https://github.com/michaelkryukov/smoloki
github.com/symbol/product,3236626,snap-symbol,https://github.com/symbol/product#readme,git+https://github.com/symbol/product.git,630203,symbol-shoestring,https://github.com/symbol/product/tree/main/tools/shoestring,https://github.com/symbol/product/tree/main/tools/shoestring
github.com/sneakers-aio/sneakers-aio-quick-task-api,3237395,sneakers-quick-task,https://sneakersaio.com,git+https://github.com/Sneakers-AIO/Sneakers-AIO-Quick-Task-API.git,602427,sneakers-quick-task,https://sneakersaio.com,https://github.com/Sneakers-AIO/Sneakers-AIO-Quick-Task-API
github.com/pcaversaccio/snekmate,3237465,snekmate,https://github.com/pcaversaccio/snekmate#readme,git+https://github.com/pcaversaccio/snekmate.git,602473,snekmate,https://pypi.org/project/snekmate/,https://github.com/pcaversaccio/snekmate
github.com/qeeqbox/social-analyzer,3239708,social-analyzer,https://github.com/qeeqbox/social-analyzer#readme,git+https://github.com/qeeqbox/social-analyzer.git,603432,social-analyzer,https://github.com/qeeqbox/social-analyzer,https://github.com/qeeqbox/social-analyzer
github.com/5monkeys/socker,3240349,socker.js,https://github.com/5monkeys/socker,git+https://github.com/5monkeys/socker.git,603627,socker,https://github.com/5monkeys/socker,https://github.com/5monkeys/socker
github.com/0xjeremy/socket.engine,3240703,socket.engine,https://github.com/0xJeremy/socket.engine#readme,git+https://github.com/0xJeremy/socket.engine.git,688496,vision.engine,https://github.com/0xJeremy/socket.engine,https://github.com/0xJeremy/socket.engine
github.com/0xjeremy/socket.py,3241062,socket.py,https://github.com/0xJeremy/socket.py#readme,git+https://github.com/0xJeremy/socket.py.git,603715,socket.py,https://github.com/0xJeremy/socket.py,https://github.com/0xJeremy/socket.py
github.com/gautamkrishnar/socli,3241542,socli-3.8,https://github.com/gautamkrishnar/socli#readme,git+https://github.com/gautamkrishnar/socli.git,603806,socli,https://www.github.com/gautamkrishnar/socli,https://www.github.com/gautamkrishnar/socli
github.com/skilstak/solarized,3243597,solarized,http://solarized.skilstak.io,git+https://github.com/skilstak/solarized.git,604414,solarized,https://github.com/skilstak/solarized,https://github.com/skilstak/solarized
github.com/willeppy/solas-widget,3243693,solaswidget,https://github.com/willeppy/solas-widget,git+https://github.com/willeppy/solas-widget.git,604473,solas-widget,https://github.com/willeppy/solas-widget,https://github.com/willeppy/solas-widget
github.com/ankushdixit/solokit,3245510,solokit,https://github.com/ankushdixit/solokit#readme,git+https://github.com/ankushdixit/solokit.git,604679,solokit,https://pypi.org/project/solokit/,https://github.com/ankushdixit/solokit
