Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/sochdb/sochdb,102378,sochdb-query,https://sochdb.dev,https://github.com/sochdb/sochdb,1017010,@sochdb/sochdb,https://sochdb.dev,git+https://github.com/sochdb/sochdb.git
github.com/webdriverio/desktop-mobile-testing,67900,tauri-plugin-wdio,https://github.com/webdriverio/desktop-mobile-testing/tree/main/packages/tauri-plugin,https://github.com/webdriverio/desktop-mobile-testing,1194320,@wdio/tauri-service,https://github.com/webdriverio/desktop-mobile-testing/tree/main/packages/tauri-service,git+https://github.com/webdriverio/desktop-mobile-testing.git
github.com/solana-program/token,199749,spl-token-interface,,https://github.com/solana-program/token,3243181,solana-program-blockapex,https://github.com/solana-program/token#readme,git+https://github.com/solana-program/token.git
github.com/drifting-in-space/driftdb,70928,driftdb,https://driftdb.com,https://github.com/drifting-in-space/driftdb,1787367,driftdb-react,https://driftdb.com,git+https://github.com/drifting-in-space/driftdb.git
github.com/magic-akari/swc_mut_cjs_exports,68337,swc_mut_cjs_exports,https://github.com/magic-akari/swc_mut_cjs_exports,https://github.com/magic-akari/swc_mut_cjs_exports,3323554,swc_mut_cjs_exports,https://github.com/magic-akari/swc_mut_cjs_exports#readme,git+https://github.com/magic-akari/swc_mut_cjs_exports.git
github.com/dephy-io/dephy-message-proto,68378,dephy_proto,https://dephy.io/,https://github.com/dephy-io/dephy-message-proto,1732838,dephy-proto,https://dephy.io/,git+https://github.com/dephy-io/dephy-message-proto.git
github.com/2004scape/rsmod-pathfinder,68425,rsmod-pathfinder,https://github.com/2004scape/rsmod-pathfinder#readme,https://github.com/2004scape/rsmod-pathfinder,18029,@2004scape/rsmod-pathfinder,https://github.com/2004scape/rsmod-pathfinder#readme,git+https://github.com/2004scape/rsmod-pathfinder.git
github.com/robertwayne/bufferfish,75050,bufferfish-derive,,https://github.com/robertwayne/bufferfish,1499512,bufferfish,https://github.com/robertwayne/bufferfish#readme,git+https://github.com/robertwayne/bufferfish.git
github.com/putao520/agentic-warden,68591,aiw,,https://github.com/putao520/agentic-warden,886312,@putao520/aiw,https://github.com/putao520/agentic-warden,git+https://github.com/putao520/agentic-warden.git
github.com/aqrln/detect_flake,68779,detect_flake,,https://github.com/aqrln/detect_flake,1736726,detect_flake,https://github.com/aqrln/detect_flake#readme,git+https://github.com/aqrln/detect_flake.git
github.com/ocni-dtu/epdx,68836,epdx,https://epdx.kongsgaard.eu,https://github.com/ocni-dtu/epdx,1860005,epdx,https://epdx.kongsgaard.eu,git+https://github.com/ocni-dtu/epdx.git
github.com/bytedance/ipmb,182623,ipmb,,https://github.com/bytedance/ipmb,2242799,ipmb-js,https://github.com/bytedance/ipmb#readme,git+https://github.com/bytedance/ipmb.git
github.com/autolang-dev/tree-sitter-autolang,69242,tree-sitter-autolang,,https://github.com/autolang-dev/tree-sitter-autolang,3442640,tree-sitter-autolang,https://github.com/autolang-dev/tree-sitter-autolang#readme,git+https://github.com/autolang-dev/tree-sitter-autolang.git
github.com/senspond20/tauri-plugin-unified-log,69316,rgbitsoft-tauri-plugin-unified-log,,https://github.com/senspond20/tauri-plugin-unified-log.git,927534,@rgbitsoft/tauri-plugin-unified-log,https://github.com/senspond20/tauri-plugin-unified-log#readme,git+https://github.com/senspond20/tauri-plugin-unified-log.git
github.com/storycraft/asdf-overlay,213494,asdf-overlay-client,,https://github.com/storycraft/asdf-overlay,1379435,asdf-overlay-node,https://github.com/storycraft/asdf-overlay#readme,git+https://github.com/storycraft/asdf-overlay.git
github.com/bytecodealliance/jco,69639,js-component-bindgen,https://github.com/bytecodealliance/jco/tree/main/crates/js-component-bindgen,https://github.com/bytecodealliance/jco,438065,@golemcloud/jco,https://github.com/bytecodealliance/jco#readme,git+https://github.com/bytecodealliance/jco.git
github.com/instrumentisto/medea-jason,179576,medea-reactive,https://github.com/instrumentisto/medea-jason/tree/master/crates/medea-reactive,https://github.com/instrumentisto/medea-jason,2509325,medea-jason,https://github.com/instrumentisto/medea-jason,git+https://github.com/instrumentisto/medea-jason.git
github.com/dominionys/depcheck-rs,137857,depcheck-rs-cli,https://github.com/Dominionys/depcheck-rs.git,https://github.com/Dominionys/depcheck-rs.git,285826,@depcheck-rs-npm/core-win32-x64-msvc,https://github.com/Dominionys/depcheck-rs#readme,git+https://github.com/Dominionys/depcheck-rs.git
github.com/cosmian/cover_crypt,70173,cover_crypt,,https://github.com/Cosmian/cover_crypt,1645447,cover_crypt_test,https://github.com/Cosmian/cover_crypt#readme,git+https://github.com/Cosmian/cover_crypt.git
github.com/gbyte-group/tauri-plugin-ios-photos,69961,tauri-plugin-ios-photos,,https://github.com/Gbyte-Group/tauri-plugin-ios-photos,421954,@gbyte/tauri-plugin-ios-photos,https://github.com/Gbyte-Group/tauri-plugin-ios-photos#readme,git+https://github.com/Gbyte-Group/tauri-plugin-ios-photos.git
github.com/gridaco/grida,194718,fonts,https://grida.co,https://github.com/gridaco/grida,3024233,react-p-queue,https://grida.co,git+https://github.com/gridaco/grida.git
github.com/emgyrz/cubic_spline,70014,cubic_spline,https://github.com/emgyrz/cubic_spline,https://github.com/emgyrz/cubic_spline.git,1682323,cubic-spline-rs,https://github.com/emgyrz/cubic_spline,git+https://github.com/emgyrz/cubic_spline.git
github.com/jakestanger/corn,156809,corn-cli,,https://github.com/JakeStanger/corn,2404754,libcorn,https://github.com/JakeStanger/corn#readme,git+https://github.com/JakeStanger/corn.git
github.com/prisma/connection-string,70284,connection-string,,https://github.com/prisma/connection-string,852976,@pimeys/connection-string,https://github.com/prisma/connection-string,git+https://github.com/prisma/connection-string.git
github.com/oxfeeefeee/golana,80364,golana,,https://github.com/oxfeeefeee/golana/,2069642,golana,https://github.com/oxfeeefeee/golana#readme,git+ssh://git@github.com/oxfeeefeee/golana.git
github.com/dprint/dprint-plugin-json,183849,dprint-plugin-json,https://github.com/dprint/dprint-plugin-json,https://github.com/dprint/dprint-plugin-json,313597,@dprint/json,https://github.com/dprint/dprint-plugin-json#readme,git+https://github.com/dprint/dprint-plugin-json.git
github.com/ahaoboy/which-shell,70631,which-shell,https://github.com/ahaoboy/which-shell,https://github.com/ahaoboy/which-shell,3637706,which-shell,https://github.com/ahaoboy/which-shell#readme,git+https://github.com/ahaoboy/which-shell.git
github.com/bryanburgers/docql,70636,docql,https://github.com/bryanburgers/docql,https://github.com/bryanburgers/docql,1767609,docql,https://github.com/bryanburgers/docql#readme,git+https://github.com/bryanburgers/docql.git
github.com/senchahq/sencha,107157,xyk,https://sencha.so,https://github.com/SenchaHQ/sencha,984877,@senchahq/sencha-sdk,https://github.com/SenchaHQ/sencha#readme,https://github.com/SenchaHQ/sencha.git
github.com/askibin/twamm,71925,twamm,https://solana.com/,https://github.com/askibin/twamm,1126073,@twamm/types,https://github.com/askibin/twamm#readme,git+https://github.com/askibin/twamm.git
github.com/brooooooklyn/napi-rs,124170,napi-rs-derive,,https://github.com/Brooooooklyn/napi-rs,2626205,napi-rs,https://github.com/napi-rs/napi-rs#readme,git+ssh://git@github.com/Brooooooklyn/napi-rs.git
github.com/twitchax/kord,72291,kord,https://github.com/twitchax/kord,https://github.com/twitchax/kord,2361274,kordweb-thin,https://github.com/twitchax/kord,git+https://github.com/twitchax/kord.git
github.com/phoenix-ru/fervid,153606,fervid_css,,https://github.com/phoenix-ru/fervid,381570,@fervid/napi-win32-x64-msvc,https://github.com/phoenix-ru/fervid#readme,git+ssh://git@github.com/phoenix-ru/fervid.git
github.com/aandreba/llml_simd,72446,llml_simd,,https://github.com/Aandreba/llml_simd,2430638,llml_simd,https://github.com/Aandreba/llml_simd#readme,git+https://github.com/Aandreba/llml_simd.git
github.com/deltachat/yerpc,142837,yerpc,,https://github.com/deltachat/yerpc,3700632,yerpc,https://github.com/deltachat/yerpc#readme,git+https://github.com/deltachat/yerpc.git
github.com/puniyu/components,72608,puniyu_component_help,https://github.com/puniyu/components,https://github.com/puniyu/components,884946,@puniyu/component-win32-x64-msvc,https://github.com/puniyu/components#readme,git+https://github.com/puniyu/components.git
github.com/golemfactory/gvmkit-build-rs,72733,gvmkit-build,,https://github.com/golemfactory/gvmkit-build-rs,2109955,gvmkit-build,https://github.com/golemfactory/gvmkit-build-rs#readme,git+https://github.com/golemfactory/gvmkit-build-rs.git
github.com/qsctech/basecoresocialistvalues,77878,base_core_socialist_values,,https://github.com/QSCTech/BaseCoreSocialistValues,1434517,base_core_socialist_values,https://github.com/QSCTech/BaseCoreSocialistValues#readme,git+https://github.com/QSCTech/BaseCoreSocialistValues.git
github.com/a11ywatch/kayle,102180,kayle_cli,,https://github.com/a11ywatch/kayle,2332505,kayle_innate,https://github.com/a11ywatch/kayle#readme,git+https://github.com/a11ywatch/kayle.git
github.com/hirosystems/clarity-repl,74029,clarity-repl,https://hirosystems.github.io/clarity-repl/,https://github.com/hirosystems/clarity-repl,1571068,clarity-repl,https://hirosystems.github.io/clarity-repl/,git+https://github.com/hirosystems/clarity-repl.git
github.com/miraland-labs/miraplex-token-auth-rules,74111,miraplex-token-auth-rules,,https://github.com/miraland-labs/miraplex-token-auth-rules.git,721379,@miraplex/miraplex-token-auth-rules,https://metaplex.com,git+https://github.com/miraland-labs/miraplex-token-auth-rules.git
github.com/miraland-labs/anchor,125890,solarti-anchor-spl,,https://github.com/miraland-labs/anchor,1019728,@solarti/anchor,https://github.com/miraland-labs/anchor-0.27.0#readme,git+https://github.com/miraland-labs/anchor.git
github.com/tokio-rs/turmoil,74360,turmoil,https://github.com/tokio-rs/turmoil,https://github.com/tokio-rs/turmoil,3428116,tokio-turmoil,https://github.com/tokio-rs/turmoil,git+https://github.com/tokio-rs/turmoil.git
github.com/godbrigero/autobahn_client,74986,autobahn-client,https://github.com/godbrigero/autobahn_client,https://github.com/godbrigero/autobahn_client,1399884,autobahn-client,https://github.com/godbrigero/autobahn_client#readme,git+https://github.com/godbrigero/autobahn_client.git
github.com/loctree/loctree,194929,loctree_server,,https://github.com/Loctree/Loctree,2436033,loctree,https://loctree.io,git+https://github.com/Loctree/Loctree.git
github.com/mutinywallet/bitcoin-waila,74950,bitcoin-waila,https://github.com/MutinyWallet/bitcoin-waila/,https://github.com/MutinyWallet/bitcoin-waila/,745301,@mutinywallet/waila-wasm,https://github.com/MutinyWallet/bitcoin-waila/,git+https://github.com/MutinyWallet/bitcoin-waila.git
github.com/jimlynchcodes/jims-rust-to-npm-test-registry-readme,75029,jims-registry-readme,https://github.com/JimLynchCodes/jims-rust-to-npm-test-registry-readme,https://github.com/JimLynchCodes/jims-rust-to-npm-test-registry-readme,2280434,jims-registry-readme-cli,https://github.com/JimLynchCodes/jims-rust-to-npm-test-registry-readme,git+https://github.com/JimLynchCodes/jims-rust-to-npm-test-registry-readme.git
github.com/naomijub/brcode,75163,brcode,,https://github.com/naomijub/brcode,2685683,node-brcode,https://github.com/naomijub/brcode#readme,git+https://github.com/naomijub/brcode.git
github.com/ctison/base-converter,75421,base-converter,,https://github.com/ctison/base-converter,257253,@ctison/base-converter,https://github.com/ctison/base-converter#readme,git+https://github.com/ctison/base-converter.git
github.com/ravindu-rev/fi-common,75443,fi-common,,https://github.com/ravindu-rev/fi-common,1945295,fi-common,https://github.com/ravindu-rev/fi-common#readme,git+https://github.com/ravindu-rev/fi-common.git
github.com/versa-protocol/semval,75724,versa_semval,https://versa.org,https://github.com/versa-protocol/semval,1167703,@versaprotocol/semval-win32-x64-msvc,https://github.com/versa-protocol/semval#readme,git+https://github.com/versa-protocol/semval.git
github.com/mrkingsleyobi/f1-nexus,107134,f1-nexus-mcp,,https://github.com/mrkingsleyobi/f1-nexus,1918274,f1-nexus-wasm,https://github.com/mrkingsleyobi/f1-nexus#readme,git+https://github.com/mrkingsleyobi/f1-nexus.git
github.com/graphql-hive/router,209774,hive-router-internal,https://github.com/graphql-hive/router,https://github.com/graphql-hive/router,444498,@graphql-hive/router-query-planner,https://the-guild.dev/graphql/hive/docs/router,git+https://github.com/graphql-hive/router.git
github.com/shakacode/ssr-rs,76241,ssr,https://github.com/shakacode/ssr-rs,https://github.com/shakacode/ssr-rs,3269450,ssr-rs,https://github.com/shakacode/ssr-rs,git+https://github.com/shakacode/ssr-rs.git
github.com/dprint/dprint-plugin-markdown,76310,dprint-plugin-markdown,https://github.com/dprint/dprint-plugin-markdown,https://github.com/dprint/dprint-plugin-markdown,313606,@dprint/markdown,https://github.com/dprint/dprint-plugin-markdown#readme,git+https://github.com/dprint/dprint-plugin-markdown.git
github.com/balena-io-modules/balena-cdsl,76629,balena-cdsl,,https://github.com/balena-io-modules/balena-cdsl/,1428617,balena-cdsl,https://github.com/balena-io-modules/balena-cdsl#readme,git+https://github.com/balena-io-modules/balena-cdsl.git
github.com/diba-io/bitmask-core,76985,bitmask-core,https://bitmask.app,https://github.com/diba-io/bitmask-core,1463203,bitmask-segwit,https://bitmask.app,git+https://github.com/diba-io/bitmask-core.git
github.com/andykswong/muge,115798,mugl,https://github.com/andykswong/muge/tree/main/crates/mugl,https://github.com/andykswong/muge,2584347,muge,https://github.com/andykswong/muge,
github.com/ustclug-dev/brotli-dec-wasm,77153,brotli-dec-wasm,https://github.com/ustclug-dev/brotli-dec-wasm,https://github.com/ustclug-dev/brotli-dec-wasm.git,1491390,brotli-dec-wasm,https://github.com/ustclug-dev/brotli-dec-wasm#readme,git+https://github.com/ustclug-dev/brotli-dec-wasm.git
github.com/anru/act,113985,mk-bin,,https://github.com/anru/act,1287533,act-bin,https://github.com/anru/act#readme,git+https://github.com/anru/act.git
github.com/avarok-cybersecurity/citadel-protocol,187389,async_ip,https://avarok.net/,https://github.com/Avarok-Cybersecurity/Citadel-Protocol,118466,@avarok/citadel-protocol-types,https://avarok.net/,git+https://github.com/Avarok-Cybersecurity/Citadel-Protocol.git
github.com/devolutions/slauth,77629,slauth,https://github.com/Devolutions/slauth,https://github.com/Devolutions/slauth,3225352,slauth,https://github.com/devolutions/slauth,git+https://github.com/devolutions/slauth.git
github.com/logankeenan/tauri-axum-htmx,77744,tauri-axum-htmx,,https://github.com/logankeenan/tauri-axum-htmx,3346723,tauri-axum-htmx,https://github.com/logankeenan/tauri-axum-htmx#readme,git+https://github.com/logankeenan/tauri-axum-htmx.git
github.com/harrisluo/bloss,77769,bloss-native,,https://github.com/harrisluo/bloss,1470699,bloss-js,https://github.com/harrisluo/bloss#readme,git+https://github.com/harrisluo/bloss.git
github.com/nickymeuleman/scrapyard,77904,aoc2023,,https://github.com/NickyMeuleman/scrapyard,1352948,aoc2023-wasm,https://github.com/NickyMeuleman/scrapyard#readme,git+https://github.com/NickyMeuleman/scrapyard.git
github.com/subzerolabs/rialo,176988,rialo-cdk,,https://github.com/SubzeroLabs/rialo,928368,@rialo/ts-cdk,https://github.com/SubzeroLabs/rialo#readme,git+https://github.com/SubzeroLabs/rialo.git
github.com/venkoapp/venko,78392,venko,https://venko.app,https://github.com/VenkoApp/venko,1166505,@venkoapp/venko,https://venko.app,git@github.com:VenkoApp/venko.git
github.com/bspaulding/axe-fx-midi,78652,axe_fx_midi,,https://github.com/bspaulding/axe-fx-midi,1410858,axe-fx-midi,https://github.com/bspaulding/axe-fx-midi#readme,git+https://github.com/bspaulding/axe-fx-midi.git
github.com/cosmian/abe_gpsw,127920,cosmian_abe_gpsw,,https://github.com/Cosmian/abe_gpsw,1638868,cosmian_abe_gpsw,https://github.com/Cosmian/abe_gpsw#readme,git+https://github.com/Cosmian/abe_gpsw.git
github.com/a11ywatch/a11ywatch,79415,a11ywatch_cli,,https://github.com/a11ywatch/a11ywatch,1275470,a11ywatch-cli,https://github.com/a11ywatch/a11ywatch#readme,git+https://github.com/a11ywatch/a11ywatch.git
