Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo
1980293,github.com/spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,84178,org.springframework.cloud:spring-cloud-config,https://projects.spring.io/spring-cloud/,https://github.com/spring-cloud/spring-cloud-config
1980294,github.com/spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,82908,org.springframework.data:spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch
1980295,github.com/spring-projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa,82877,org.springframework.data:spring-data-jpa-parent,https://spring.io/projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa
1980296,github.com/spring-projects/spring-data-redis,https://github.com/spring-projects/spring-data-redis,https://github.com/spring-projects/spring-data-redis,82858,org.springframework.data:spring-data-redis,https://spring.io/projects/spring-data-redis,https://github.com/spring-projects/spring-data-redis
1980297,github.com/spring-projects/spring-statemachine,https://github.com/spring-projects/spring-statemachine,https://github.com/spring-projects/spring-statemachine,82332,org.springframework.statemachine:spring-statemachine,https://github.com/spring-projects/spring-statemachine,https://github.com/spring-projects/spring-statemachine
1980309,github.com/testng-team/testng,https://github.com/testng-team/testng,https://github.com/testng-team/testng,79310,org.testng:testng,https://testng.org,https://github.com/testng-team/testng.git
1980320,github.com/torakiki/pdfsam,https://github.com/torakiki/pdfsam,https://github.com/torakiki/pdfsam,107618,org.pdfsam:pdfsam-parent,https://pdfsam.org,scm:git:git@github.com:torakiki/pdfsam.git
1980321,github.com/tobato/fastdfs_client,https://github.com/tobato/fastdfs_client,https://github.com/tobato/fastdfs_client,623155,com.github.tobato:fastdfs-client,https://github.com/tobato/FastDFS_Client,https://github.com/tobato/FastDFS_Client
1980326,github.com/vladmihalcea/hibernate-types,https://github.com/vladmihalcea/hibernate-types,https://github.com/vladmihalcea/hibernate-types,500476,com.vladmihalcea:hibernate-types-parent,https://github.com/vladmihalcea/hibernate-types,scm:git:git@github.com:vladmihalcea/hibernate-types.git
1980327,github.com/vladmihalcea/hypersistence-utils,https://github.com/vladmihalcea/hypersistence-utils,https://github.com/vladmihalcea/hypersistence-utils,338577,io.hypersistence:hypersistence-utils-parent,https://github.com/vladmihalcea/hypersistence-utils,scm:git:git@github.com:vladmihalcea/hypersistence-utils.git
1980329,github.com/vipshop/saturn,https://github.com/vipshop/saturn,https://github.com/vipshop/saturn,500789,com.vip.saturn:saturn-job,https://github.com/vipshop/Saturn,https://github.com/vipshop/Saturn
1980336,github.com/writingminds/ffmpeg-android-java,https://github.com/writingminds/ffmpeg-android-java,https://github.com/writingminds/ffmpeg-android-java,495293,com.writingminds:FFmpegAndroid,https://github.com/writingminds/ffmpeg-android-java,https://github.com/writingminds/ffmpeg-android-java
1980342,github.com/xpipe-io/xpipe,https://github.com/xpipe-io/xpipe,https://github.com/xpipe-io/xpipe,299051,io.xpipe:xpipe-api,https://github.com/xpipe-io/xpipe/api,https://github.com/xpipe-io/xpipe
1980343,github.com/xtuhcy/gecco,https://github.com/xtuhcy/gecco,https://github.com/xtuhcy/gecco,666233,com.geccocrawler:gecco,https://github.com/xtuhcy/gecco,https://github.com/xtuhcy/gecco
1980346,github.com/xuxueli/xxl-sso,https://github.com/xuxueli/xxl-sso,https://github.com/xuxueli/xxl-sso,493473,com.xuxueli:xxl-sso,https://www.xuxueli.com/,https://github.com/xuxueli/xxl-sso.git
1980355,github.com/yidongnan/grpc-spring-boot-starter,https://github.com/yidongnan/grpc-spring-boot-starter,https://github.com/yidongnan/grpc-spring-boot-starter,279888,net.devh:grpc-client-spring-boot-autoconfigure,https://github.com/yidongnan/grpc-spring-boot-starter,https://github.com/yidongnan/grpc-spring-boot-starter
1980359,github.com/ysc/word,https://github.com/ysc/word,https://github.com/ysc/word,221330,org.apdplat:word,https://github.com/ysc/word,https://github.com/ysc/word
1982927,github.com/lucidworks/spark-solr,https://github.com/lucidworks/spark-solr,https://github.com/lucidworks/spark-solr,574874,com.lucidworks.spark:spark-solr,https://github.com/LucidWorks/spark-solr,https://github.com/LucidWorks/spark-solr
1983661,github.com/angular-redux/store,https://github.com/angular-redux/store,https://github.com/angular-redux/store,62653,org.webjars.npm:angular-redux__store,http://webjars.org,https://github.com/angular-redux/store
1984561,github.com/tarantool/cartridge-java,https://github.com/tarantool/cartridge-java,https://github.com/tarantool/cartridge-java,303666,io.tarantool:cartridge-driver,https://tarantool.io,http://github.com/tarantool/cartridge-java/tree/master
1984565,github.com/tarantool/cartridge-springdata,https://github.com/tarantool/cartridge-springdata,https://github.com/tarantool/cartridge-springdata,303661,io.tarantool:spring-data-tarantool,https://tarantool.io,http://github.com/tarantool/cartridge-springdata/tree/master
1984656,github.com/redis-developer/riot,https://github.com/redis-developer/riot,https://github.com/redis-developer/riot,543823,com.redis:guide,https://github.com/redis-developer/riot,https://github.com/redis-developer/riot
1985327,github.com/googleapis/java-bigtable,https://github.com/googleapis/java-bigtable,https://github.com/googleapis/java-bigtable,615362,com.google.api.grpc:grpc-google-cloud-bigtable-admin-v2,https://github.com/googleapis/java-bigtable/grpc-google-cloud-bigtable-admin-v2,https://github.com/googleapis/java-bigtable/grpc-google-cloud-bigtable-admin-v2
1985338,github.com/spotify/bigtable-autoscaler,https://github.com/spotify/bigtable-autoscaler,https://github.com/spotify/bigtable-autoscaler,522100,com.spotify:bigtable-autoscaler,,https://github.com/spotify/bigtable-autoscaler
1985340,github.com/steveniemitz/littletable,https://github.com/steveniemitz/littletable,https://github.com/steveniemitz/littletable,519630,com.steveniemitz:littletable_2.11,https://github.com/steveniemitz/littletable,https://github.com/steveniemitz/littletable
1985343,github.com/googlecloudplatform/cloud-bigtable-client,https://github.com/googlecloudplatform/cloud-bigtable-client,https://github.com/googlecloudplatform/cloud-bigtable-client,614024,com.google.cloud.bigtable:bigtable-client,https://cloud.google.com/bigtable/,scm:git:https://github.com/GoogleCloudPlatform/cloud-bigtable-client.git
1985355,github.com/opentsdb/asyncbigtable,https://github.com/opentsdb/asyncbigtable,https://github.com/opentsdb/asyncbigtable,546384,com.pythian.opentsdb:asyncbigtable,https://github.com/OpenTSDB/asyncbigtable,https://github.com/OpenTSDB/asyncbigtable
1985478,github.com/cloudsimplus/cloudsimplus,https://github.com/cloudsimplus/cloudsimplus,https://github.com/cloudsimplus/cloudsimplus,210812,org.cloudsimplus:cloudsim-plus,https://cloudsimplus.org,git@github.com:cloudsimplus/cloudsimplus.git
1986020,github.com/sap/fosstars-rating-core,https://github.com/sap/fosstars-rating-core,https://github.com/sap/fosstars-rating-core,539159,com.sap.oss.phosphor:fosstars-rating-core,https://github.com/SAP/fosstars-rating-core,http://github.com/SAP/fosstars-rating-core/tree/master
1986862,github.com/zhkl0228/impersonator,https://github.com/zhkl0228/impersonator,https://github.com/zhkl0228/impersonator,617509,com.github.zhkl0228:impersonator,https://github.com/zhkl0228/impersonator,git@github.com:zhkl0228/impersonator.git
1987196,github.com/fulcrumgenomics/dagr,https://github.com/fulcrumgenomics/dagr,https://github.com/fulcrumgenomics/dagr,667176,com.fulcrumgenomics:dagr-commons_2.11,http://github.com/fulcrumgenomics/dagr,git@github.com:fulcrumgenomics/dagr
1987203,github.com/intentmedia/mario,https://github.com/intentmedia/mario,https://github.com/intentmedia/mario,597949,com.intentmedia.mario:mario_2.10,https://github.com/intentmedia/mario,git@github.com:intentmedia/mario.git
1987246,github.com/sanctuuary/ape,https://github.com/sanctuuary/ape,https://github.com/sanctuuary/ape,361290,io.github.sanctuuary:APE,https://github.com/sanctuuary/APE,https://github.com/sanctuuary/APE/tree/main
1988269,github.com/afollestad/assent,https://github.com/afollestad/assent,https://github.com/afollestad/assent,720564,com.afollestad:assent,https://github.com/afollestad/assent,scm:git:github.com/afollestad/assent.git
1988270,github.com/afollestad/material-cab,https://github.com/afollestad/material-cab,https://github.com/afollestad/material-cab,720550,com.afollestad:material-cab,https://github.com/afollestad/material-cab,scm:git:github.com/afollestad/material-cab.git
1988272,github.com/afollestad/recyclical,https://github.com/afollestad/recyclical,https://github.com/afollestad/recyclical,720540,com.afollestad:recyclical,https://github.com/afollestad/recyclical,scm:git:github.com/afollestad/recyclical.git
1988273,github.com/afollestad/vvalidator,https://github.com/afollestad/vvalidator,https://github.com/afollestad/vvalidator,720529,com.afollestad:vvalidator,https://github.com/afollestad/vvalidator,scm:git:github.com/afollestad/vvalidator.git
1988274,github.com/adevintaspain/leku,https://github.com/adevintaspain/leku,https://github.com/adevintaspain/leku,721753,com.adevinta.android:leku,https://github.com/AdevintaSpain/Leku,https://github.com/AdevintaSpain/Leku/tree/master
1988282,github.com/airbnb/paris,https://github.com/airbnb/paris,https://github.com/airbnb/paris,719926,com.airbnb.android:paris,https://github.com/airbnb/paris,https://github.com/airbnb/paris
1988284,github.com/ahoo-wang/cosec,https://github.com/ahoo-wang/cosec,https://github.com/ahoo-wang/cosec,289647,me.ahoo.cosec:cosec-api,https://github.com/Ahoo-Wang/CoSec,https://github.com/Ahoo-Wang/CoSec
1988285,github.com/ajalt/clikt,https://github.com/ajalt/clikt,https://github.com/ajalt/clikt,660054,com.github.ajalt:clikt,https://github.com/ajalt/clikt,https://github.com/ajalt/clikt
1988293,github.com/ahoo-wang/cosky,https://github.com/ahoo-wang/cosky,https://github.com/ahoo-wang/cosky,289608,me.ahoo.cosky:cosky-bom,https://github.com/Ahoo-Wang/cosky,https://github.com/Ahoo-Wang/cosky
1988300,github.com/andrewoma/kwery,https://github.com/andrewoma/kwery,https://github.com/andrewoma/kwery,658452,com.github.andrewoma.kwery:core,https://github.com/andrewoma/kwery,https://github.com/andrewoma/kwery
1988303,github.com/anastr/speedview,https://github.com/anastr/speedview,https://github.com/anastr/speedview,658507,com.github.anastr:speedviewlib,https://github.com/anastr/SpeedView,https://github.com/anastr/SpeedView
1988310,github.com/ansman/kotshi,https://github.com/ansman/kotshi,https://github.com/ansman/kotshi,25411,se.ansman.kotshi:api,https://github.com/ansman/kotshi,https://github.com/ansman/kotshi
1988316,github.com/android-password-store/android-password-store,https://github.com/android-password-store/android-password-store,https://github.com/android-password-store/android-password-store,658431,com.github.android-password-store:autofill-parser,https://github.com/Android-Password-Store/android-password-store,https://github.com/Android-Password-Store/android-password-store
1988318,github.com/arunkumar9t2/scabbard,https://github.com/arunkumar9t2/scabbard,https://github.com/arunkumar9t2/scabbard,473701,dev.arunkumar:dot-dsl,https://github.com/arunkumar9t2/scabbard,https://github.com/arunkumar9t2/scabbard
1988335,github.com/bugsnag/bugsnag-android,https://github.com/bugsnag/bugsnag-android,https://github.com/bugsnag/bugsnag-android,697877,com.bugsnag:bugsnag-android,https://bugsnag.com,https://github.com/bugsnag/bugsnag-android
1988340,github.com/canopas/rich-editor-compose,https://github.com/canopas/rich-editor-compose,https://github.com/canopas/rich-editor-compose,696435,com.canopas.editor:rich-editor-compose,https://github.com/canopas/rich-editor-compose,https://github.com/canopas/rich-editor-compose.git
1988341,github.com/cashapp/contour,https://github.com/cashapp/contour,https://github.com/cashapp/contour,754912,app.cash.contour:contour,https://github.com/cashapp/contour,https://github.com/cashapp/contour
1988343,github.com/cbeust/klaxon,https://github.com/cbeust/klaxon,https://github.com/cbeust/klaxon,701511,com.beust:klaxon,https://github.com/cbeust/klaxon,https://github.com/cbeust/klaxon.git
1988344,github.com/cbeust/kobalt,https://github.com/cbeust/kobalt,https://github.com/cbeust/kobalt,701510,com.beust:kobalt,http://beust.com/kobalt,http://github.com/cbeust/kobalt
1988345,github.com/cdimascio/dotenv-kotlin,https://github.com/cdimascio/dotenv-kotlin,https://github.com/cdimascio/dotenv-kotlin,407563,io.github.cdimascio:dotenv-kotlin,https://github.com/cdimascio/dotenv-kotlin,https://github.com/cdimascio/dotenv-kotlin
1988348,github.com/chrisbanes/accompanist,https://github.com/chrisbanes/accompanist,https://github.com/chrisbanes/accompanist,472922,dev.chrisbanes.accompanist:accompanist-appcompat-theme,https://github.com/chrisbanes/accompanist/,https://github.com/chrisbanes/accompanist/
1988349,github.com/chrisbanes/insetter,https://github.com/chrisbanes/insetter,https://github.com/chrisbanes/insetter,472844,dev.chrisbanes:insetter,https://github.com/chrisbanes/insetter/,https://github.com/chrisbanes/insetter/
1988352,github.com/corbella83/kotliny.network,https://github.com/corbella83/kotliny.network,https://github.com/corbella83/kotliny.network,586222,com.kotliny.network:kotliny-network,https://github.com/corbella83/kotliny.network,https://github.com/corbella83/kotliny.network
1988354,github.com/corda/corda,https://github.com/corda/corda,https://github.com/corda/corda,281381,net.corda:client,https://github.com/corda/corda,https://github.com/corda/corda
1988359,github.com/cortinico/slidetoact,https://github.com/cortinico/slidetoact,https://github.com/cortinico/slidetoact,563947,com.ncorti:slidetoact,https://github.com/cortinico/slidetoact,https://github.com/cortinico/slidetoact
1988360,github.com/applandeo/material-calendar-view,https://github.com/applandeo/material-calendar-view,https://github.com/applandeo/material-calendar-view,710003,com.applandeo:material-calendar-view,https://github.com/Applandeo/Material-Calendar-View/,https://github.com/Applandeo/Material-Calendar-View
1988372,github.com/doyaaaaaken/kotlin-csv,https://github.com/doyaaaaaken/kotlin-csv,https://github.com/doyaaaaaken/kotlin-csv,652118,com.github.doyaaaaaken:kotlin-csv,https://github.com/doyaaaaaken/kotlin-csv,https://github.com/doyaaaaaken/kotlin-csv
1988374,github.com/auritylab/graphql-kotlin-toolkit,https://github.com/auritylab/graphql-kotlin-toolkit,https://github.com/auritylab/graphql-kotlin-toolkit,706156,com.auritylab.graphql-kotlin-toolkit:codegen,https://github.com/AurityLab/graphql-kotlin-toolkit,https://github.com/AurityLab/graphql-kotlin-toolkit
1988380,github.com/badoo/reaktive,https://github.com/badoo/reaktive,https://github.com/badoo/reaktive,704017,com.badoo.reaktive:coroutines-interop,https://github.com/badoo/Reaktive,https://github.com/badoo/Reaktive
1988386,github.com/eriksencosta/math-common,https://github.com/eriksencosta/math-common,https://github.com/eriksencosta/math-common,675181,com.eriksencosta.math:common,https://github.com/eriksencosta/math-common,git@github.com:eriksencosta/math-common.git
1988387,github.com/eriksencosta/math-percentage,https://github.com/eriksencosta/math-percentage,https://github.com/eriksencosta/math-percentage,675180,com.eriksencosta.math:percentage,https://github.com/eriksencosta/math-percentage,git@github.com:eriksencosta/math-percentage.git
1988401,github.com/gildor/kotlin-coroutines-retrofit,https://github.com/gildor/kotlin-coroutines-retrofit,https://github.com/gildor/kotlin-coroutines-retrofit,28408,ru.gildor.coroutines:kotlin-coroutines-retrofit,https://github.com/gildor/kotlin-coroutines-retrofit,https://github.com/gildor/kotlin-coroutines-retrofit
1988405,github.com/canopas/intro-showcase-view,https://github.com/canopas/intro-showcase-view,https://github.com/canopas/intro-showcase-view,696434,com.canopas.intro-showcase-view:introshowcaseview,https://github.com/canopas/Intro-showcase-view,https://github.com/canopas/Intro-showcase-view.git
1988411,github.com/guardian/toolargetool,https://github.com/guardian/toolargetool,https://github.com/guardian/toolargetool,609582,com.gu.android:toolargetool,https://github.com/guardian/toolargetool,https://github.com/guardian/toolargetool
1988416,github.com/chibatching/kotpref,https://github.com/chibatching/kotpref,https://github.com/chibatching/kotpref,694662,com.chibatching:kotpref,https://github.com/chibatching/kotpref,https://github.com/chibatching/kotpref
1988423,github.com/idisfkj/android-startup,https://github.com/idisfkj/android-startup,https://github.com/idisfkj/android-startup,391249,io.github.idisfkj:android-startup,https://github.com/idisfkj/android-startup,https://github.com/idisfkj/android-startup/tree/master
1988425,github.com/chuckerteam/chucker,https://github.com/chuckerteam/chucker,https://github.com/chuckerteam/chucker,654573,com.github.chuckerteam.chucker:library,https://github.com/ChuckerTeam/chucker,https://github.com/ChuckerTeam/chucker
1988428,github.com/dropbox/store,https://github.com/dropbox/store,https://github.com/dropbox/store,680122,com.dropbox.mobile.store:cache4,https://github.com/dropbox/Store/,https://github.com/dropbox/Store/
1988432,github.com/corbella83/popkorn,https://github.com/corbella83/popkorn,https://github.com/corbella83/popkorn,743783,cc.popkorn:popkorn,https://github.com/corbella83/PopKorn,https://github.com/corbella83/PopKorn
1988440,github.com/freeletics/rxredux,https://github.com/freeletics/rxredux,https://github.com/freeletics/rxredux,668007,com.freeletics.rxredux:rxredux,http://github.com/freeletics/RxRedux/,http://github.com/freeletics/RxRedux/
1988451,github.com/guolindev/glance,https://github.com/guolindev/glance,https://github.com/guolindev/glance,608681,com.guolindev.glance:glance,https://github.com/guolindev/Glance/,https://github.com/guolindev/Glance/
1988456,github.com/jasync-sql/jasync-sql,https://github.com/jasync-sql/jasync-sql,https://github.com/jasync-sql/jasync-sql,643133,com.github.jasync-sql:jasync-common,https://github.com/jasync-sql/jasync-sql,https://github.com/jasync-sql/jasync-sql/tree/master
1988467,github.com/jakewharton/retrofit2-kotlinx-serialization-converter,https://github.com/jakewharton/retrofit2-kotlinx-serialization-converter,https://github.com/jakewharton/retrofit2-kotlinx-serialization-converter,594293,com.jakewharton.retrofit:retrofit2-kotlinx-serialization-converter,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter/,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter/
1988474,github.com/jakewharton/picnic,https://github.com/jakewharton/picnic,https://github.com/jakewharton/picnic,594324,com.jakewharton.picnic:picnic,https://github.com/JakeWharton/picnic/,https://github.com/JakeWharton/picnic/
1988481,github.com/inflationx/viewpump,https://github.com/inflationx/viewpump,https://github.com/inflationx/viewpump,390830,io.github.inflationx:viewpump,https://github.com/InflationX/ViewPump,https://github.com/InflationX/ViewPump
1988482,github.com/jakewharton/wormhole,https://github.com/jakewharton/wormhole,https://github.com/jakewharton/wormhole,594211,com.jakewharton.wormhole:wormhole-api-versions,https://github.com/JakeWharton/wormhole/,https://github.com/JakeWharton/wormhole/
1988483,github.com/jakewharton/retrofit2-kotlin-coroutines-adapter,https://github.com/jakewharton/retrofit2-kotlin-coroutines-adapter,https://github.com/jakewharton/retrofit2-kotlin-coroutines-adapter,594295,com.jakewharton.retrofit:retrofit2-kotlin-coroutines-adapter,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter/,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter/
1988485,github.com/jaredrummler/cyanea,https://github.com/jaredrummler/cyanea,https://github.com/jaredrummler/cyanea,593967,com.jaredrummler:cyanea,https://github.com/jaredrummler/Cyanea,https://github.com/jaredrummler/Cyanea
1988506,github.com/kiruto/debug-bottle,https://github.com/kiruto/debug-bottle,https://github.com/kiruto/debug-bottle,673620,com.exyui.android:block-canary,https://github.com/kiruto/debug-bottle,https://github.com/kiruto/debug-bottle
1988516,github.com/kohesive/solr-undertow,https://github.com/kohesive/solr-undertow,https://github.com/kohesive/solr-undertow,3973,uy.kohesive.solr:solr-undertow,https://github.com/kohesive/solr-undertow,https://github.com/kohesive/solr-undertow
1988517,github.com/kittinunf/result,https://github.com/kittinunf/result,https://github.com/kittinunf/result,640325,com.github.kittinunf.result:result,https://github.com/kittinunf/Result,https://github.com/kittinunf/Result
1988519,github.com/klinker24/android-textview-linkbuilder,https://github.com/klinker24/android-textview-linkbuilder,https://github.com/klinker24/android-textview-linkbuilder,586897,com.klinkerapps:link_builder,https://github.com/klinker24/Android-TextView-LinkBuilder,https://github.com/klinker24/Android-TextView-LinkBuilder
1988521,github.com/konform-kt/konform,https://github.com/konform-kt/konform,https://github.com/konform-kt/konform,333506,io.konform:konform,https://github.com/konform-kt/konform,https://github.com/konform-kt/konform.git
1988523,github.com/kotest/kotest,https://github.com/kotest/kotest,https://github.com/kotest/kotest,333195,io.kotest:kotest-assertions,http://www.github.com/kotest/kotest,http://www.github.com/kotest/kotest/
1988530,github.com/kotlin/kotlindl,https://github.com/kotlin/kotlindl,https://github.com/kotlin/kotlindl,162519,org.jetbrains.kotlinx:kotlin-deeplearning-api,https://github.com/Kotlin/kotlindl,https://github.com/Kotlin/kotlindl
1988537,github.com/kotlin-orm/ktorm,https://github.com/kotlin-orm/ktorm,https://github.com/kotlin-orm/ktorm,758409,live.sidian:ktorm-core,https://www.ktorm.org,https://github.com/kotlin-orm/ktorm
1988538,github.com/kotlin/multik,https://github.com/kotlin/multik,https://github.com/kotlin/multik,161605,org.jetbrains.kotlinx:multik-api,https://github.com/Kotlin/multik,https://github.com/Kotlin/multik
1988541,github.com/krud-dev/shapeshift,https://github.com/krud-dev/shapeshift,https://github.com/krud-dev/shapeshift,466244,dev.krud:shapeshift,https://github.com/krud-dev/shapeshift/shapeshift,https://github.com/krud-dev/shapeshift
1988542,github.com/kryptokrona/kryptokrona-kotlin-sdk,https://github.com/kryptokrona/kryptokrona-kotlin-sdk,https://github.com/kryptokrona/kryptokrona-kotlin-sdk,149031,org.kryptokrona.sdk:kryptokrona-core,https://kryptokrona.org,https://github.com/kryptokrona/kryptokrona-kotlin-sdk
1988546,github.com/kwebio/kweb-core,https://github.com/kwebio/kweb-core,https://github.com/kwebio/kweb-core,329811,io.kweb:kweb-core,https://kweb.io/,https://github.com/kwebio/kweb-core
1988549,github.com/leandroborgesferreira/loadingbuttonandroid,https://github.com/leandroborgesferreira/loadingbuttonandroid,https://github.com/leandroborgesferreira/loadingbuttonandroid,639223,com.github.leandroborgesferreira:loading-button-android,https://https://github.com/leandroBorgesFerreira/LoadingButtonAndroid,https://github.com/leandroBorgesFerreira/LoadingButtonAndroid
1988560,github.com/magnusja/libaums,https://github.com/magnusja/libaums,https://github.com/magnusja/libaums,288240,me.jahnen:libaums,https://github.com/magnusja/libaums,https://github.com/magnusja/libaums/tree/main
1988561,github.com/mahozad/wavy-slider,https://github.com/mahozad/wavy-slider,https://github.com/mahozad/wavy-slider,297645,ir.mahozad.multiplatform:wavy-slider,https://mahozad.ir/wavy-slider,https://github.com/mahozad/wavy-slider
1988563,github.com/lopspower/circularimageview,https://github.com/lopspower/circularimageview,https://github.com/lopspower/circularimageview,568866,com.mikhaellopez:CircularImageView-Library,https://github.com/lopspower/CircularImageView,https://github.com/lopspower/CircularImageView
1988564,github.com/lopspower/circularprogressbar,https://github.com/lopspower/circularprogressbar,https://github.com/lopspower/circularprogressbar,568861,com.mikhaellopez:circularprogressbar,https://github.com/lopspower/CircularProgressBar,https://github.com/lopspower/CircularProgressBar
1988568,github.com/mannodermaus/android-junit5,https://github.com/mannodermaus/android-junit5,https://github.com/mannodermaus/android-junit5,760872,de.mannodermaus.android-junit:de.mannodermaus.android-junit.gradle.plugin,https://github.com/mannodermaus/android-junit5,https://github.com/mannodermaus/android-junit5/tree/main
1988571,github.com/malinskiy/marathon,https://github.com/malinskiy/marathon,https://github.com/malinskiy/marathon,573824,com.malinskiy.marathon:marathon-html-report,https://github.com/Malinskiy/marathon,https://github.com/Malinskiy/marathon
1988576,github.com/markusamshove/kluent,https://github.com/markusamshove/kluent,https://github.com/markusamshove/kluent,254241,org.amshove.kluent:kluent,https://github.com/MarkusAmshove/Kluent,https://github.com/MarkusAmshove/Kluent
1988579,github.com/mcxiaoke/kotlin-koi,https://github.com/mcxiaoke/kotlin-koi,https://github.com/mcxiaoke/kotlin-koi,571605,com.mcxiaoke.koi:async,https://github.com/mcxiaoke/kotlin-koi,https://github.com/mcxiaoke/kotlin-koi.git
1988580,github.com/michaelbull/kotlin-result,https://github.com/michaelbull/kotlin-result,https://github.com/michaelbull/kotlin-result,570572,com.michael-bull.kotlin-result:kotlin-result,https://github.com/michaelbull/kotlin-result,https://github.com/michaelbull/kotlin-result
1988585,github.com/microutils/kotlin-logging,https://github.com/microutils/kotlin-logging,https://github.com/microutils/kotlin-logging,377264,io.github.microutils:kotlin-logging,https://github.com/MicroUtils/kotlin-logging,https://github.com/MicroUtils/kotlin-logging/tree/master
1988591,github.com/mockito/mockito-kotlin,https://github.com/mockito/mockito-kotlin,https://github.com/mockito/mockito-kotlin,141190,org.mockito.kotlin:mockito-kotlin,https://github.com/mockito/mockito-kotlin,scm:git@github.com:mockito/mockito-kotlin.git
1988596,github.com/mplatvoet/kovenant,https://github.com/mplatvoet/kovenant,https://github.com/mplatvoet/kovenant,259718,nl.komponents.kovenant:kovenant,http://kovenant.komponents.nl,https://github.com/mplatvoet/kovenant
1988597,github.com/muzei/muzei,https://github.com/muzei/muzei,https://github.com/muzei/muzei,615578,com.google.android.apps.muzei:muzei-api,https://api.muzei.co,https://github.com/muzei/muzei.git
1988600,github.com/mvysny/vaadin-on-kotlin,https://github.com/mvysny/vaadin-on-kotlin,https://github.com/mvysny/vaadin-on-kotlin,449220,eu.vaadinonkotlin:vok-db,https://github.com/mvysny/vaadin-on-kotlin,https://github.com/mvysny/vaadin-on-kotlin
1988614,github.com/nsk90/kstatemachine,https://github.com/nsk90/kstatemachine,https://github.com/nsk90/kstatemachine,372763,io.github.nsk90:kstatemachine,https://github.com/nsk90/kstatemachine,https://github.com/nsk90/kstatemachine
1988632,github.com/pm-dev/kotlin-gremlin-ogm,https://github.com/pm-dev/kotlin-gremlin-ogm,https://github.com/pm-dev/kotlin-gremlin-ogm,631593,com.github.pm-dev:kotlin-gremlin-graphql,https://github.com/pm-dev/kotlin-gremlin-ogm,https://github.com/pm-dev/kotlin-gremlin-ogm
1988652,github.com/romainguy/kotlin-math,https://github.com/romainguy/kotlin-math,https://github.com/romainguy/kotlin-math,462062,dev.romainguy:kotlin-math,https://github.com/romainguy/kotlin-math,https://github.com/romainguy/kotlin-math
1988654,github.com/saket/cascade,https://github.com/saket/cascade,https://github.com/saket/cascade,286525,me.saket.cascade:cascade,https://github.com/saket/cascade,https://github.com/saket/cascade
1988666,github.com/seljabali/java-time-fun,https://github.com/seljabali/java-time-fun,https://github.com/seljabali/java-time-fun,188774,org.eljabali.sami.javatimefun:javatimefun,https://github.com/seljabali/java-time-fun,https://github.com/seljabali/java-time-fun/tree/main
1988667,github.com/sephiroth74/android-target-tooltip,https://github.com/sephiroth74/android-target-tooltip,https://github.com/sephiroth74/android-target-tooltip,295830,it.sephiroth.android.library.targettooltip:target-tooltip-library,https://github.com/sephiroth74/android-target-tooltip,https://github.com/sephiroth74/android-target-tooltip
1988670,github.com/picsart/stateful,https://github.com/picsart/stateful,https://github.com/picsart/stateful,549818,com.picsart:stateful,https://github.com/PicsArt/stateful.git,https://github.com/PicsArt/stateful.git
1988677,github.com/quiph/recyclerview-fastscroller,https://github.com/quiph/recyclerview-fastscroller,https://github.com/quiph/recyclerview-fastscroller,545430,com.quiph.ui:recyclerviewfastscroller,https://github.com/quiph/RecyclerView-FastScroller,https://github.com/quiph/RecyclerView-FastScroller
1988678,github.com/reactivecircus/flowbinding,https://github.com/reactivecircus/flowbinding,https://github.com/reactivecircus/flowbinding,363922,io.github.reactivecircus.flowbinding:flowbinding-activity,https://github.com/reactivecircus/FlowBinding,https://github.com/reactivecircus/FlowBinding
1988679,github.com/razir/progressbutton,https://github.com/razir/progressbutton,https://github.com/razir/progressbutton,630552,com.github.razir.progressbutton:progressbutton,https://github.com/razir/ProgressButton,https://github.com/razir/ProgressButton
1988683,github.com/ramotion/navigation-toolbar-android,https://github.com/ramotion/navigation-toolbar-android,https://github.com/ramotion/navigation-toolbar-android,544738,com.ramotion.navigationtoolbar:navigation-toolbar,https://github.com/Ramotion/navigation-toolbar-android,https://github.com/Ramotion/navigation-toolbar-android
1988685,github.com/saket/inboxrecyclerview,https://github.com/saket/inboxrecyclerview,https://github.com/saket/inboxrecyclerview,286520,me.saket:inboxrecyclerview,https://github.com/saket/InboxRecyclerView,https://github.com/saket/InboxRecyclerView
