Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/dinony/od-vslist,1972270,github.com/dinony/od-vslist,https://github.com/dinony/od-vslist,https://github.com/dinony/od-vslist,2760907,od-vslist,https://dinony.github.io/od-vslist/,git+https://github.com/dinony/od-vslist.git
github.com/dinony/od-vsstatic,1972271,github.com/dinony/od-vsstatic,https://github.com/dinony/od-vsstatic,https://github.com/dinony/od-vsstatic,2760908,od-vsstatic,https://dinony.github.io/od-vsstatic/,git+https://github.com/dinony/od-vsstatic.git
github.com/jelgblad/angular2-masonry,1972281,github.com/jelgblad/angular2-masonry,https://github.com/jelgblad/angular2-masonry,https://github.com/jelgblad/angular2-masonry,2658168,ng-custom-mas,https://github.com/jelgblad/angular2-masonry#readme,git+https://github.com/jelgblad/angular2-masonry.git
github.com/mrmlnc/svg2sprite-cli,1972294,github.com/mrmlnc/svg2sprite-cli,https://github.com/mrmlnc/svg2sprite-cli,https://github.com/mrmlnc/svg2sprite-cli,3320047,svg2sprite-cli,https://github.com/mrmlnc/svg2sprite-cli#readme,git+https://github.com/mrmlnc/svg2sprite-cli.git
github.com/ngstarter/systemjs-extension,1972296,github.com/ngstarter/systemjs-extension,https://github.com/ngstarter/systemjs-extension,https://github.com/ngstarter/systemjs-extension,770555,@ngstarter/systemjs-extension,https://github.com/ngstarter/systemjs-extension#readme,git+https://github.com/ngstarter/systemjs-extension.git
github.com/ngstarter/webpack-extension,1972297,github.com/ngstarter/webpack-extension,https://github.com/ngstarter/webpack-extension,https://github.com/ngstarter/webpack-extension,770556,@ngstarter/webpack-extension,https://github.com/ngstarter/webpack-extension#readme,git+https://github.com/ngstarter/webpack-extension.git
github.com/sinedied/hads,1972306,github.com/sinedied/hads,https://github.com/sinedied/hads,https://github.com/sinedied/hads,2116389,hads-plantuml,https://github.com/sinedied/hads,git+https://github.com/sinedied/hads.git
github.com/tomwayson/angular2-esri-example,1972312,github.com/tomwayson/angular2-esri-example,https://github.com/tomwayson/angular2-esri-example,https://github.com/tomwayson/angular2-esri-example,1342928,angular2-esri-example,https://github.com/tomwayson/angular2-esri-example#readme,git+https://github.com/tomwayson/angular2-esri-example.git
github.com/tomwayson/angular2-esri-loader,1972313,github.com/tomwayson/angular2-esri-loader,https://github.com/tomwayson/angular2-esri-loader,https://github.com/tomwayson/angular2-esri-loader,1342929,angular2-esri-loader,https://github.com/tomwayson/angular2-esri-loader#readme,git+https://github.com/tomwayson/angular2-esri-loader.git
github.com/ali-master/pwa-badge,1972356,github.com/ali-master/pwa-badge,https://github.com/ali-master/pwa-badge,https://github.com/ali-master/pwa-badge,2917411,pwa-badge,https://github.com/ali-master/pwa-badge,git+https://github.com/ali-master/pwa-badge.git
github.com/fagbokforlaget/simple-fs,1972357,github.com/fagbokforlaget/simple-fs,https://github.com/fagbokforlaget/simple-fs,https://github.com/fagbokforlaget/simple-fs,403114,@forlagshuset/simple-fs,https://github.com/fagbokforlaget/simple-fs#readme,git+ssh://git@github.com/fagbokforlaget/simple-fs.git
github.com/hemanth/fetch-manifest-json,1972360,github.com/hemanth/fetch-manifest-json,https://github.com/hemanth/fetch-manifest-json,https://github.com/hemanth/fetch-manifest-json,1942051,fetch-manifest-json,https://github.com/hemanth/fetch-manifest-json#readme,git+https://github.com/hemanth/fetch-manifest-json.git
github.com/elegantapp/pwa-asset-generator,1972364,github.com/elegantapp/pwa-asset-generator,https://github.com/elegantapp/pwa-asset-generator,https://github.com/elegantapp/pwa-asset-generator,2917408,pwa-asset-generator,https://github.com/elegantapp/pwa-asset-generator#readme,git+https://github.com/elegantapp/pwa-asset-generator.git
github.com/naschq/dsw,1972367,github.com/naschq/dsw,https://github.com/naschq/dsw,https://github.com/naschq/dsw,1797600,dsw,https://github.com/NascHQ/dsw,git+https://github.com/NascHQ/dsw.git
github.com/jensarps/idbwrapper,1972386,github.com/jensarps/idbwrapper,https://github.com/jensarps/idbwrapper,https://github.com/jensarps/idbwrapper,2199787,idb-wrapper,https://github.com/jensarps/IDBWrapper,git+https://github.com/jensarps/IDBWrapper.git
github.com/wibblymat/shed,1972393,github.com/wibblymat/shed,https://github.com/wibblymat/shed,https://github.com/wibblymat/shed,3189440,shed,https://github.com/wibblymat/shed,https://github.com/wibblymat/shed
github.com/linusu/node-cachedir,1972401,github.com/linusu/node-cachedir,https://github.com/linusu/node-cachedir,https://github.com/linusu/node-cachedir,1513569,cachedir,https://github.com/LinusU/node-cachedir#readme,git+https://github.com/LinusU/node-cachedir.git
github.com/sindresorhus/is-admin,1972404,github.com/sindresorhus/is-admin,https://github.com/sindresorhus/is-admin,https://github.com/sindresorhus/is-admin,2246354,is-admin,https://github.com/sindresorhus/is-admin#readme,git+https://github.com/sindresorhus/is-admin.git
github.com/sindresorhus/os-name-cli,1972406,github.com/sindresorhus/os-name-cli,https://github.com/sindresorhus/os-name-cli,https://github.com/sindresorhus/os-name-cli,2789236,os-name-cli,https://github.com/sindresorhus/os-name-cli#readme,git+https://github.com/sindresorhus/os-name-cli.git
github.com/bem/bem-xjst,1972738,github.com/bem/bem-xjst,https://github.com/bem/bem-xjst,https://github.com/bem/bem-xjst,1447404,bem-xjst,https://github.com/bem/bem-xjst,git://github.com/bem/bem-xjst.git
github.com/braziljs/conf-boilerplate,1972745,github.com/braziljs/conf-boilerplate,https://github.com/braziljs/conf-boilerplate,https://github.com/braziljs/conf-boilerplate,1616813,conf-boilerplate,https://github.com/braziljs/conf-boilerplate#readme,git+https://github.com/braziljs/conf-boilerplate.git
github.com/hexacta/didact,1972805,github.com/hexacta/didact,https://github.com/hexacta/didact,https://github.com/hexacta/didact,1748423,didact,https://github.com/hexacta/didact#readme,git+https://github.com/hexacta/didact.git
github.com/ido50/szyslak,1972814,github.com/ido50/szyslak,https://github.com/ido50/szyslak,https://github.com/ido50/szyslak,3332048,szyslak,,git://github.com/ido50/Szyslak.git
github.com/jaredhanson/kerouac,1972817,github.com/jaredhanson/kerouac,https://github.com/jaredhanson/kerouac,https://github.com/jaredhanson/kerouac,2337019,kerouac,https://github.com/jaredhanson/kerouac#readme,git://github.com/jaredhanson/kerouac.git
github.com/koenkivits/x-nes,1972842,github.com/koenkivits/x-nes,https://github.com/koenkivits/x-nes,https://github.com/koenkivits/x-nes,3669939,x-nes,https://github.com/koenkivits/x-nes#readme,git+https://github.com/koenkivits/x-nes.git
github.com/markdalgleish/static-site-generator-webpack-plugin,1972864,github.com/markdalgleish/static-site-generator-webpack-plugin,https://github.com/markdalgleish/static-site-generator-webpack-plugin,https://github.com/markdalgleish/static-site-generator-webpack-plugin,3277187,static-site-generator-webpack-plugin,https://github.com/markdalgleish/static-site-generator-webpack-plugin,git+https://github.com/markdalgleish/static-site-generator-webpack-plugin.git
github.com/mdevils/node-jscs,1972867,github.com/mdevils/node-jscs,https://github.com/mdevils/node-jscs,https://github.com/mdevils/node-jscs,1819973,edp-jscs,https://github.com/mdevils/node-jscs,https://github.com/mdevils/node-jscs
github.com/natemoo-re/microsite,1972880,github.com/natemoo-re/microsite,https://github.com/natemoo-re/microsite,https://github.com/natemoo-re/microsite,2529441,microsite,https://github.com/natemoo-re/microsite#readme,git+https://github.com/natemoo-re/microsite.git
github.com/paulwib/gulp-ssg,1972894,github.com/paulwib/gulp-ssg,https://github.com/paulwib/gulp-ssg,https://github.com/paulwib/gulp-ssg,2106401,gulp-ssg,https://github.com/paulwib/gulp-ssg,git+ssh://git@github.com/paulwib/gulp-ssg.git
github.com/thibaultcha/equiprose,1972970,github.com/thibaultcha/equiprose,https://github.com/thibaultcha/equiprose,https://github.com/thibaultcha/equiprose,1861902,equiprose,https://github.com/thibaultCha/Equiprose,https://github.com/thibaultCha/Equiprose.git
github.com/tmcw/docbox,1972973,github.com/tmcw/docbox,https://github.com/tmcw/docbox,https://github.com/tmcw/docbox,1766034,docbox,https://github.com/tmcw/docbox#readme,git+https://github.com/tmcw/docbox.git
github.com/walmartlabs/lumbar,1972986,github.com/walmartlabs/lumbar,https://github.com/walmartlabs/lumbar,https://github.com/walmartlabs/lumbar,2454952,lumbar,https://github.com/walmartlabs/lumbar,git://github.com/walmartlabs/lumbar.git
github.com/web-infra-dev/rspress,1972987,github.com/web-infra-dev/rspress,https://github.com/web-infra-dev/rspress,https://github.com/web-infra-dev/rspress,3117908,rspress-theme-andy,https://github.com/web-infra-dev/rspress#readme,git+https://github.com/web-infra-dev/rspress.git
github.com/weepower/wee,1972988,github.com/weepower/wee,https://github.com/weepower/wee,https://github.com/weepower/wee,3630315,wee-framework,https://www.weepower.com,git+https://github.com/weepower/wee.git
github.com/wokwi/rp2040js,1972990,github.com/wokwi/rp2040js,https://github.com/wokwi/rp2040js,https://github.com/wokwi/rp2040js,3115122,rp2040js,https://github.com/wokwi/rp2040js#readme,git+https://github.com/wokwi/rp2040js.git
github.com/asnunes/notion-page-to-html,1973064,github.com/asnunes/notion-page-to-html,https://github.com/asnunes/notion-page-to-html,https://github.com/asnunes/notion-page-to-html,2722167,notion-page-to-html,https://github.com/asnunes/notion-page-to-html#readme,git+https://github.com/asnunes/notion-page-to-html.git
github.com/dragonman225/notablog,1973068,github.com/dragonman225/notablog,https://github.com/dragonman225/notablog,https://github.com/dragonman225/notablog,3597197,vwxyzjn_notablog,https://github.com/dragonman225/notablog,git+https://github.com/dragonman225/notablog.git
github.com/splitbee/react-notion,1973078,github.com/splitbee/react-notion,https://github.com/splitbee/react-notion,https://github.com/splitbee/react-notion,3023142,react-notion-dev,https://github.com/splitbee/react-notion#readme,git+https://github.com/splitbee/react-notion.git
github.com/yannbolliger/notion-exporter,1973082,github.com/yannbolliger/notion-exporter,https://github.com/yannbolliger/notion-exporter,https://github.com/yannbolliger/notion-exporter,2722112,notion-exporter,https://github.com/yannbolliger/notion-exporter#readme,git+https://github.com/yannbolliger/notion-exporter.git
github.com/transitive-bullshit/lqip-modern,1973101,github.com/transitive-bullshit/lqip-modern,https://github.com/transitive-bullshit/lqip-modern,https://github.com/transitive-bullshit/lqip-modern,2450131,lqip-modern,https://github.com/transitive-bullshit/lqip-modern#readme,git+https://github.com/transitive-bullshit/lqip-modern.git
github.com/actumn/celery.node,1973167,github.com/actumn/celery.node,https://github.com/actumn/celery.node,https://github.com/actumn/celery.node,1538680,celery-node-routing,https://github.com/abhikb101/celery.node#readme,git+https://github.com/actumn/celery.node.git
github.com/mher/node-celery,1973184,github.com/mher/node-celery,https://github.com/mher/node-celery,https://github.com/mher/node-celery,2686024,node-celery-update,https://github.com/mher/node-celery#readme,git://github.com/mher/node-celery.git
github.com/antoniogarrote/json-ld-macros,1973236,github.com/antoniogarrote/json-ld-macros,https://github.com/antoniogarrote/json-ld-macros,https://github.com/antoniogarrote/json-ld-macros,2306200,json-ld-macros,https://github.com/antoniogarrote/json-ld-macros#readme,git+https://github.com/antoniogarrote/json-ld-macros.git
github.com/blake-regalia/graphy.js,1973267,github.com/blake-regalia/graphy.js,https://github.com/blake-regalia/graphy.js,https://github.com/blake-regalia/graphy.js,2081786,graphy-dev,https://github.com/blake-regalia/graphy.js#readme,git+https://github.com/blake-regalia/graphy.js.git
github.com/callidon/sparql-engine,1973309,github.com/callidon/sparql-engine,https://github.com/callidon/sparql-engine,https://github.com/callidon/sparql-engine,3254773,sparql-engine,https://github.com/Callidon/sparql-engine#readme,git+https://github.com/Callidon/sparql-engine.git
github.com/levelgraph/levelgraph-n3,1973442,github.com/levelgraph/levelgraph-n3,https://github.com/levelgraph/levelgraph-n3,https://github.com/levelgraph/levelgraph-n3,2399944,levelgraph-n3,https://github.com/levelgraph/levelgraph-n3#readme,git+https://github.com/levelgraph/levelgraph-n3.git
github.com/levelgraph/levelgraph,1973444,github.com/levelgraph/levelgraph,https://github.com/levelgraph/levelgraph,https://github.com/levelgraph/levelgraph,2399939,levelgraph,https://github.com/levelgraph/levelgraph#readme,git+https://github.com/levelgraph/levelgraph.git
github.com/linkeddata/rabel,1973445,github.com/linkeddata/rabel,https://github.com/linkeddata/rabel,https://github.com/linkeddata/rabel,2943975,rabel,http://github.com/linkeddata/rabel,git+https://github.com/linkeddata/rabel.git
github.com/linkeddata/rdflib.js,1973446,github.com/linkeddata/rdflib.js,https://github.com/linkeddata/rdflib.js,https://github.com/linkeddata/rdflib.js,2961736,rdflib,http://github.com/linkeddata/rdflib.js,git://github.com/linkeddata/rdflib.js.git
github.com/mcollina/levelgraph-jsonld,1973456,github.com/mcollina/levelgraph-jsonld,https://github.com/mcollina/levelgraph-jsonld,https://github.com/mcollina/levelgraph-jsonld,2399940,levelgraph-jsonld,https://github.com/mcollina/levelgraph-jsonld#readme,git+https://github.com/mcollina/levelgraph-jsonld.git
github.com/ontola/rdfdev-js,1973509,github.com/ontola/rdfdev-js,https://github.com/ontola/rdfdev-js,https://github.com/ontola/rdfdev-js,907824,@rdfdev/prop-types,https://github.com/ontola/rdfdev-js#readme,git+https://github.com/ontola/rdfdev-js.git
github.com/rdf-ext/rdf-ext,1973533,github.com/rdf-ext/rdf-ext,https://github.com/rdf-ext/rdf-ext,https://github.com/rdf-ext/rdf-ext,2961584,rdf-ext-sboljs,https://github.com/rdf-ext/rdf-ext,git://github.com/rdf-ext/rdf-ext.git
github.com/rdf2h/rdf2h,1973536,github.com/rdf2h/rdf2h,https://github.com/rdf2h/rdf2h,https://github.com/rdf2h/rdf2h,2961713,rdf2h,http://rdf2h.github.io/rdf2h/,git+https://github.com/rdf2h/rdf2h.git
github.com/sputniq-space/ontodia,1973595,github.com/sputniq-space/ontodia,https://github.com/sputniq-space/ontodia,https://github.com/sputniq-space/ontodia,2775836,ontodia-arca,https://github.com/sputniq-space/ontodia#readme,git+ssh://git@github.com/sputniq-space/ontodia.git
github.com/stardog-union/stardog.js,1973604,github.com/stardog-union/stardog.js,https://github.com/stardog-union/stardog.js,https://github.com/stardog-union/stardog.js,3273877,stardog,,git+https://github.com/stardog-union/stardog.js.git
github.com/rubenverborgh/n3.js,1973641,github.com/rubenverborgh/n3.js,https://github.com/rubenverborgh/n3.js,https://github.com/rubenverborgh/n3.js,907908,@rdfoo/n3,https://github.com/RubenVerborgh/N3.js#readme,git+https://github.com/RubenVerborgh/N3.js.git
github.com/zazuko/rdf-vocabularies,1973671,github.com/zazuko/rdf-vocabularies,https://github.com/zazuko/rdf-vocabularies,https://github.com/zazuko/rdf-vocabularies,1256581,@zazuko/vocabulary-loader,https://github.com/zazuko/rdf-vocabularies#readme,git+https://github.com/zazuko/rdf-vocabularies.git
github.com/callidon/sparqljs-legacy-type,1973716,github.com/callidon/sparqljs-legacy-type,https://github.com/callidon/sparqljs-legacy-type,https://github.com/callidon/sparqljs-legacy-type,3254820,sparqljs-legacy-type,https://github.com/Callidon/sparqljs-legacy-type#readme,git+https://github.com/Callidon/sparqljs-legacy-type.git
github.com/iherman/rdfjs-c14n,1973768,github.com/iherman/rdfjs-c14n,https://github.com/iherman/rdfjs-c14n,https://github.com/iherman/rdfjs-c14n,2961730,rdfjs-c14n,https://github.com/iherman/rdfjs-c14n,git+https://github.com/iherman/rdfjs-c14n.git
github.com/rdf2h/ld2h,1973821,github.com/rdf2h/ld2h,https://github.com/rdf2h/ld2h,https://github.com/rdf2h/ld2h,2388809,ld2h,http://rdf2h.github.io/ld2h/,git+https://github.com/rdf2h/ld2h.git
github.com/rdf-ext/grapoi,1973824,github.com/rdf-ext/grapoi,https://github.com/rdf-ext/grapoi,https://github.com/rdf-ext/grapoi,2081812,grapoi,https://github.com/rdf-ext/grapoi,git+https://github.com/rdf-ext/grapoi.git
github.com/rdfjs-base/dataset,1973826,github.com/rdfjs-base/dataset,https://github.com/rdfjs-base/dataset,https://github.com/rdfjs-base/dataset,907851,@rdfjs/dataset,https://github.com/rdfjs-base/dataset,git+https://github.com/rdfjs-base/dataset.git
github.com/rdfjs-base/fetch-lite,1973828,github.com/rdfjs-base/fetch-lite,https://github.com/rdfjs-base/fetch-lite,https://github.com/rdfjs-base/fetch-lite,907855,@rdfjs/fetch-lite,https://github.com/rdfjs-base/fetch-lite,git+https://github.com/rdfjs-base/fetch-lite.git
github.com/rdfjs-base/formats-common,1973830,github.com/rdfjs-base/formats-common,https://github.com/rdfjs-base/formats-common,https://github.com/rdfjs-base/formats-common,907857,@rdfjs/formats-common,https://github.com/rdfjs-base/formats-common,git+https://github.com/rdfjs-base/formats-common.git
github.com/rdfjs-base/prefix-map,1973832,github.com/rdfjs-base/prefix-map,https://github.com/rdfjs-base/prefix-map,https://github.com/rdfjs-base/prefix-map,907863,@rdfjs/prefix-map,https://github.com/rdfjs-base/prefix-map,git+https://github.com/rdfjs-base/prefix-map.git
github.com/rdfjs-base/traverser,1973834,github.com/rdfjs-base/traverser,https://github.com/rdfjs-base/traverser,https://github.com/rdfjs-base/traverser,907876,@rdfjs/traverser,https://github.com/rdfjs-base/traverser,git+https://github.com/rdfjs-base/traverser.git
github.com/rescribet/link-lib,1973846,github.com/rescribet/link-lib,https://github.com/rescribet/link-lib,https://github.com/rescribet/link-lib,2414742,link-lib,,https://github.com/rescribet/link-lib.git
github.com/rescribet/link-redux,1973848,github.com/rescribet/link-redux,https://github.com/rescribet/link-redux,https://github.com/rescribet/link-redux,2414851,link-redux,,https://github.com/rescribet/link-redux.git
github.com/solid/node-solid-server,1973883,github.com/solid/node-solid-server,https://github.com/solid/node-solid-server,https://github.com/solid/node-solid-server,3244590,solid-server,https://github.com/solid/node-solid-server,git+https://github.com/solid/node-solid-server.git
github.com/solid/solid-client,1973886,github.com/solid/solid-client,https://github.com/solid/solid-client,https://github.com/solid/solid-client,3244147,solid-client,https://github.com/solid/solid-client,git+https://github.com/solid/solid-client.git
github.com/zazuko/barnard59,1973923,github.com/zazuko/barnard59,https://github.com/zazuko/barnard59,https://github.com/zazuko/barnard59,1432911,barnard59-validation,https://github.com/zazuko/barnard59,git://github.com/zazuko/barnard59.git
github.com/triplydb/yasgui,1973928,github.com/triplydb/yasgui,https://github.com/triplydb/yasgui,https://github.com/triplydb/yasgui,1116369,@triply/yasr,https://github.com/TriplyDB/yasgui,git+https://github.com/TriplyDB/yasgui.git
github.com/webflow/js-webflow-api,1973951,github.com/webflow/js-webflow-api,https://github.com/webflow/js-webflow-api,https://github.com/webflow/js-webflow-api,3620765,webflow-api,https://github.com/webflow/js-webflow-api#readme,git+https://github.com/webflow/js-webflow-api.git
github.com/quantmind/d3-view,1973961,github.com/quantmind/d3-view,https://github.com/quantmind/d3-view,https://github.com/quantmind/d3-view,1697842,d3-view-test,https://github.com/quantmind/d3-view#readme,git+https://github.com/quantmind/d3-view.git
github.com/quantmind/d3-visualize,1973963,github.com/quantmind/d3-visualize,https://github.com/quantmind/d3-visualize,https://github.com/quantmind/d3-visualize,1697844,d3-visualize,https://github.com/quantmind/d3-visualize#readme,git+https://github.com/quantmind/d3-visualize.git
github.com/paddlepaddle/visualdl,1974132,github.com/paddlepaddle/visualdl,https://github.com/paddlepaddle/visualdl,https://github.com/paddlepaddle/visualdl,3548808,visualdl,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL.git
github.com/chetstone/react-native-palette,1974234,github.com/chetstone/react-native-palette,https://github.com/chetstone/react-native-palette,https://github.com/chetstone/react-native-palette,3009796,react-native-palette,https://github.com//chetstone/react-native-palette#readme,git+https://github.com/chetstone/react-native-palette.git
github.com/chirag04/react-native-mail,1974235,github.com/chirag04/react-native-mail,https://github.com/chirag04/react-native-mail,https://github.com/chirag04/react-native-mail,3006342,react-native-mail,https://github.com/chirag04/react-native-mail#readme,git+ssh://git@github.com/chirag04/react-native-mail.git
github.com/cooperka/react-native-snackbar,1974238,github.com/cooperka/react-native-snackbar,https://github.com/cooperka/react-native-snackbar,https://github.com/cooperka/react-native-snackbar,3236164,snackbar-react-native,https://github.com/cooperka/react-native-snackbar,git+https://github.com/cooperka/react-native-snackbar.git
github.com/fullstackreact/react-native-oauth,1974243,github.com/fullstackreact/react-native-oauth,https://github.com/fullstackreact/react-native-oauth,https://github.com/fullstackreact/react-native-oauth,3009164,react-native-oauth-hack,https://github.com/fullstackreact/react-native-oauth#readme,git+https://github.com/fullstackreact/react-native-oauth.git
github.com/hieuvp/react-native-fingerprint-scanner,1974246,github.com/hieuvp/react-native-fingerprint-scanner,https://github.com/hieuvp/react-native-fingerprint-scanner,https://github.com/hieuvp/react-native-fingerprint-scanner,3001429,react-native-fingerprint-scanner,https://github.com/hieuvp/react-native-fingerprint-scanner#readme,git+https://github.com/hieuvp/react-native-fingerprint-scanner.git
github.com/innoveit/react-native-ble-manager,1974250,github.com/innoveit/react-native-ble-manager,https://github.com/innoveit/react-native-ble-manager,https://github.com/innoveit/react-native-ble-manager,3729988,zh-react-native-ble-manager,https://github.com/innoveit/react-native-ble-manager#readme,git+https://github.com/innoveit/react-native-ble-manager.git
github.com/liaoyuan-io/react-native-multiple-image-picker,1974255,github.com/liaoyuan-io/react-native-multiple-image-picker,https://github.com/liaoyuan-io/react-native-multiple-image-picker,https://github.com/liaoyuan-io/react-native-multiple-image-picker,3007741,react-native-multiple-image-picker,https://github.com/liaoyuan-io/react-native-multiple-image-picker#readme,git+https://github.com/liaoyuan-io/react-native-multiple-image-picker.git
github.com/matt-oakes/react-native-ios-drag-drop,1974256,github.com/matt-oakes/react-native-ios-drag-drop,https://github.com/matt-oakes/react-native-ios-drag-drop,https://github.com/matt-oakes/react-native-ios-drag-drop,3004586,react-native-ios-drag-drop,https://github.com/matt-oakes/react-native-ios-drag-drop,git+https://github.com/matt-oakes/react-native-ios-drag-drop.git
github.com/madsleejensen/react-native-image-sequence,1974257,github.com/madsleejensen/react-native-image-sequence,https://github.com/madsleejensen/react-native-image-sequence,https://github.com/madsleejensen/react-native-image-sequence,3003976,react-native-image-sequence-wu,https://github.com/madsleejensen/react-native-image-sequence,git+https://github.com/madsleejensen/react-native-image-sequence.git
github.com/mockingbot/react-native-zip-archive,1974258,github.com/mockingbot/react-native-zip-archive,https://github.com/mockingbot/react-native-zip-archive,https://github.com/mockingbot/react-native-zip-archive,3022183,react-native-zip-archive-twice,https://github.com/mockingbot/react-native-zip-archive,git+ssh://git@github.com/mockingbot/react-native-zip-archive.git
github.com/naoufal/react-native-payments,1974259,github.com/naoufal/react-native-payments,https://github.com/naoufal/react-native-payments,https://github.com/naoufal/react-native-payments,3010089,react-native-payments-plt,https://github.com/naoufal/react-native-payments#readme,git+https://github.com/naoufal/react-native-payments.git
github.com/oblador/react-native-shimmer,1974260,github.com/oblador/react-native-shimmer,https://github.com/oblador/react-native-shimmer,https://github.com/oblador/react-native-shimmer,3014304,react-native-shimmer-fabric,https://github.com/oblador/react-native-shimmer#readme,https://github.com/oblador/react-native-shimmer
github.com/ocetnik/react-native-background-timer,1974262,github.com/ocetnik/react-native-background-timer,https://github.com/ocetnik/react-native-background-timer,https://github.com/ocetnik/react-native-background-timer,2995205,react-native-background-timer-a,https://github.com/ocetnik/react-native-background-timer#readme,git+https://github.com/ocetnik/react-native-background-timer.git
github.com/ospfranco/react-native-link-preview,1974263,github.com/ospfranco/react-native-link-preview,https://github.com/ospfranco/react-native-link-preview,https://github.com/ospfranco/react-native-link-preview,3005798,react-native-link-preview,https://github.com/ospfranco/react-native-link-preview#readme,git+https://github.com/ospfranco/react-native-link-preview.git
github.com/react-community/react-native-image-picker,1974273,github.com/react-community/react-native-image-picker,https://github.com/react-community/react-native-image-picker,https://github.com/react-community/react-native-image-picker,3021778,react-native-xl-image-picker,https://github.com/react-community/react-native-image-picker,git+https://github.com/react-community/react-native-image-picker.git
github.com/rusel1989/react-native-bluetooth-serial,1974274,github.com/rusel1989/react-native-bluetooth-serial,https://github.com/rusel1989/react-native-bluetooth-serial,https://github.com/rusel1989/react-native-bluetooth-serial,2995962,react-native-bluetooth-tg,https://github.com/zjjjjjjjjjjd/react-native-bluetooth-serial#readme,git+https://github.com/rusel1989/react-native-bluetooth-serial.git
github.com/shimohq/react-native-prompt-android,1974275,github.com/shimohq/react-native-prompt-android,https://github.com/shimohq/react-native-prompt-android,https://github.com/shimohq/react-native-prompt-android,3011241,react-native-prompt-android,https://github.com/shimohq/react-native-prompt-android#readme,git+https://github.com/shimohq/react-native-prompt-android.git
github.com/branchmetrics/react-native-branch-deep-linking,1974277,github.com/branchmetrics/react-native-branch-deep-linking,https://github.com/branchmetrics/react-native-branch-deep-linking,https://github.com/branchmetrics/react-native-branch-deep-linking,467208,@hedviginsurance/react-native-branch,https://github.com/BranchMetrics/react-native-branch-deep-linking,git+https://github.com/BranchMetrics/react-native-branch-deep-linking.git
github.com/torifat/react-native-bem-check-box,1974278,github.com/torifat/react-native-bem-check-box,https://github.com/torifat/react-native-bem-check-box,https://github.com/torifat/react-native-bem-check-box,2995573,react-native-bem-check-box,https://github.com/torifat/react-native-bem-check-box,git+ssh://git@github.com/torifat/react-native-bem-check-box.git
github.com/wenkesj/react-native-voice,1974280,github.com/wenkesj/react-native-voice,https://github.com/wenkesj/react-native-voice,https://github.com/wenkesj/react-native-voice,3020645,react-native-voice-simya,https://github.com/wenkesj/react-native-voice#readme,git://github.com/wenkesj/react-native-voice.git
github.com/yadi-social/react-native-dimmer,1974284,github.com/yadi-social/react-native-dimmer,https://github.com/yadi-social/react-native-dimmer,https://github.com/yadi-social/react-native-dimmer,2999498,react-native-dimmer,https://github.com/yadi-social/react-native-dimmer,git+ssh://git@github.com/yadi-social/react-native-dimmer.git
github.com/wuxudong/react-native-charts-wrapper,1974285,github.com/wuxudong/react-native-charts-wrapper,https://github.com/wuxudong/react-native-charts-wrapper,https://github.com/wuxudong/react-native-charts-wrapper,3101296,rn-charts-wrapper-copy,https://github.com/wuxudong/react-native-charts-wrapper,git+https://github.com/wuxudong/react-native-charts-wrapper.git
github.com/wonday/react-native-pdf,1974287,github.com/wonday/react-native-pdf,https://github.com/wonday/react-native-pdf,https://github.com/wonday/react-native-pdf,3422395,tm-react-native-pdf,https://github.com/wonday/react-native-pdf,git+https://github.com/wonday/react-native-pdf.git
github.com/prscx/react-native-tooltips,1974289,github.com/prscx/react-native-tooltips,https://github.com/prscx/react-native-tooltips,https://github.com/prscx/react-native-tooltips,3018902,react-native-tooltips-fix,https://github.com/prscX/react-native-tooltips.git,git+https://github.com/prscX/react-native-tooltips.git
github.com/inprogress-team/react-native-youtube,1974290,github.com/inprogress-team/react-native-youtube,https://github.com/inprogress-team/react-native-youtube,https://github.com/inprogress-team/react-native-youtube,3021978,react-native-youtube-sdk28,https://github.com/inProgress-team/react-native-youtube#readme,git+https://github.com/inProgress-team/react-native-youtube.git
github.com/don/cordova-plugin-ble-central,1974304,github.com/don/cordova-plugin-ble-central,https://github.com/don/cordova-plugin-ble-central,https://github.com/don/cordova-plugin-ble-central,2344845,kiot-cordova-plugin-ble-central,https://github.com/don/cordova-plugin-ble-central#readme,git+https://github.com/don/cordova-plugin-ble-central.git
github.com/mskec/react-native-mp-android-chart,1974320,github.com/mskec/react-native-mp-android-chart,https://github.com/mskec/react-native-mp-android-chart,https://github.com/mskec/react-native-mp-android-chart,3007577,react-native-mp-android-chart,https://github.com/mskec/react-native-mp-android-chart#readme,git+https://github.com/mskec/react-native-mp-android-chart.git
github.com/react-native-web-community/react-native-web-linear-gradient,1974322,github.com/react-native-web-community/react-native-web-linear-gradient,https://github.com/react-native-web-community/react-native-web-linear-gradient,https://github.com/react-native-web-community/react-native-web-linear-gradient,3020970,react-native-web-linear-gradient,,https://github.com/react-native-web-community/react-native-web-linear-gradient
