Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
1566836,github.com/maartenbreddels/ipyvolume,https://github.com/maartenbreddels/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2243452,ipyvolume,https://github.com/maartenbreddels/ipyvolume#readme,git+https://github.com/maartenbreddels/ipyvolume.git,287748,ipyvolume,https://github.com/maartenbreddels/ipyvolume,https://github.com/maartenbreddels/ipyvolume
1566840,github.com/maartenbreddels/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2316990,jupyter-webrtc,https://github.com/maartenbreddels/ipywebrtc#readme,git+https://github.com/maartenbreddels/ipywebrtc.git,287767,ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc
1568030,github.com/payloadcms/payload,https://github.com/payloadcms/payload,https://github.com/payloadcms/payload,3668249,wygininc,https://payloadcms.com,git+https://github.com/payloadcms/payload.git,261259,hello-bozzo2,https://github.com/payloadcms/payload,https://github.com/payloadcms/payload
1568045,github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,2316878,jupyter-gmaps,https://github.com/pbugnion/gmaps#readme,git+https://github.com/pbugnion/gmaps.git,244743,gmaps,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps
1569636,github.com/stencila/stencila,https://github.com/stencila/stencila,https://github.com/stencila/stencila,3280656,stencila,https://stenci.la,git+https://github.com/stencila/stencila.git,619956,stencila_types,https://pypi.org/project/stencila_types/,https://github.com/stencila/stencila
1569892,github.com/telamonian/theme-darcula,https://github.com/telamonian/theme-darcula,https://github.com/telamonian/theme-darcula,1082270,@telamonian/theme-darcula,https://github.com/telamonian/theme-darcula,git+https://github.com/telamonian/theme-darcula.git,647840,theme-darcula,https://github.com/telamonian/theme-darcula,https://github.com/telamonian/theme-darcula
1570378,github.com/voila-dashboards/voila,https://github.com/voila-dashboards/voila,https://github.com/voila-dashboards/voila,1178681,@voila-dashboards/widgets-manager8,https://github.com/voila-dashboards/voila,git+https://github.com/voila-dashboards/voila.git,690636,voila-sourcemaps,https://github.com/voila-dashboards/voila,https://github.com/voila-dashboards/voila
1570511,github.com/xiaohk/stickyland,https://github.com/xiaohk/stickyland,https://github.com/xiaohk/stickyland,2317227,jupyterlab-stickyland,https://github.com/xiaohk/stickyland,git+https://github.com/xiaohk/stickyland.git,620313,stickyland,https://github.com/xiaohk/stickyland,https://github.com/xiaohk/stickyland
1574501,github.com/mwouts/itables,https://github.com/mwouts/itables,https://github.com/mwouts/itables,2174864,htmlify_custom_dt_bundle,https://mwouts.github.io/itables,git+https://github.com/mwouts/itables.git,289705,itables,https://pypi.org/project/itables/,https://github.com/mwouts/itables.git
1576164,github.com/splightplatform/pulumi-splight,https://github.com/splightplatform/pulumi-splight,https://github.com/splightplatform/pulumi-splight,1028651,@splightplatform/pulumi-splight,https://www.splight-ai.com,git+https://github.com/splightplatform/pulumi-splight.git,483801,pulumi-splight,https://www.splight-ai.com,https://github.com/splightplatform/pulumi-splight
1576374,github.com/elyra-ai/elyra,https://github.com/elyra-ai/elyra,https://github.com/elyra-ai/elyra,343363,@elyra/ui-components,https://github.com/elyra-ai/elyra,git+https://github.com/elyra-ai/elyra.git,409497,odh-elyra-pipeline-editor-extension,https://github.com/elyra-ai/elyra,https://github.com/elyra-ai/elyra
1774352,github.com/tsinghua-fib-lab/cityproto/v2,https://github.com/tsinghua-fib-lab/cityproto,https://github.com/tsinghua-fib-lab/cityproto,384680,@fiblab/cityproto,https://github.com/tsinghua-fib-lab/cityproto#readme,git+https://github.com/tsinghua-fib-lab/cityproto.git,490953,pycityproto,https://pypi.org/project/pycityproto/,https://github.com/tsinghua-fib-lab/cityproto.git
1580943,github.com/mil-tokyo/webdnn,https://github.com/mil-tokyo/webdnn,https://github.com/mil-tokyo/webdnn,3620104,webdnn,https://mil-tokyo.github.io/webdnn/,git+https://github.com/mil-tokyo/webdnn.git,696821,webdnn,https://github.com/mil-tokyo/webdnn,https://github.com/mil-tokyo/webdnn
1589075,github.com/voznik/ngx-odm,https://github.com/voznik/ngx-odm,https://github.com/voznik/ngx-odm,771268,@ngx-odm/rxdb,https://github.com/voznik/ngx-odm#readme,git+https://github.com/voznik/ngx-odm.git,622950,streamlit-rxdb-dataframe,https://github.com/voznik/ngx-odm,https://github.com/voznik/ngx-odm
1594534,github.com/browsermt/bergamot-translator,https://github.com/browsermt/bergamot-translator,https://github.com/browsermt/bergamot-translator,169756,@browsermt/bergamot-translator,https://github.com/browsermt/bergamot-translator#readme,git+ssh://git@github.com/browsermt/bergamot-translator.git,55788,bergamot,https://github.com/browsermt/bergamot-translator/,https://github.com/browsermt/bergamot-translator/
1595911,github.com/uber/streetscape.gl,https://github.com/uber/streetscape.gl,https://github.com/uber/streetscape.gl,3290865,streetscape.gl,https://github.com/uber/streetscape.gl#readme,git+https://github.com/uber/streetscape.gl.git,623320,streetscape-avs,https://github.com/uber/streetscape.gl,https://github.com/uber/streetscape.gl
1595928,github.com/udondan/iam-floyd,https://github.com/udondan/iam-floyd,https://github.com/udondan/iam-floyd,2193924,iam-floyd,https://github.com/udondan/iam-floyd,git+https://github.com/udondan/iam-floyd.git,273403,iam-floyd,https://github.com/udondan/iam-floyd,https://github.com/udondan/iam-floyd.git
1595929,github.com/udondan/jsii-publish,https://github.com/udondan/jsii-publish,https://github.com/udondan/jsii-publish,2303757,jsii-publish-test,https://github.com/udondan/jsii-publish,git+https://github.com/udondan/jsii-publish.git,297404,jsii-publish-test,https://github.com/udondan/jsii-publish,https://github.com/udondan/jsii-publish.git
1597657,github.com/kolomied/cdk-stepfunctions-patterns,https://github.com/kolomied/cdk-stepfunctions-patterns,https://github.com/kolomied/cdk-stepfunctions-patterns,1537072,cdk-stepfunctions-patterns,https://github.com/kolomied/cdk-stepfunctions-patterns#readme,git+https://github.com/kolomied/cdk-stepfunctions-patterns.git,83153,cdk-stepfunctions-patterns,https://github.com/kolomied/cdk-stepfunctions-patterns#readme,https://github.com/kolomied/cdk-stepfunctions-patterns.git
1597823,github.com/clangd/clangd,https://github.com/clangd/clangd,https://github.com/clangd/clangd,1570836,clangd-windows,https://clangd.llvm.org,git+https://github.com/clangd/clangd.git,183746,ECY_mac_clangd,https://github.com/clangd/clangd/releases/tag/11.0.0,https://github.com/clangd/clangd/releases/tag/11.0.0
1599024,github.com/galaxyproject/galaxy,https://github.com/galaxyproject/galaxy,https://github.com/galaxyproject/galaxy,418405,@galaxyproject/galaxy-client,https://github.com/galaxyproject/galaxy#readme,git+https://github.com/galaxyproject/galaxy.git,231146,galaxy-web-stack,https://github.com/galaxyproject/galaxy,https://github.com/galaxyproject/galaxy
1600507,github.com/learningequality/kolibri,https://github.com/learningequality/kolibri,https://github.com/learningequality/kolibri,2359408,kolibri-viewer,https://github.com/learningequality/kolibri#readme,git+https://github.com/learningequality/kolibri.git,310055,kolibri,https://github.com/learningequality/kolibri,https://github.com/learningequality/kolibri
1601591,github.com/f3d-app/f3d,https://github.com/f3d-app/f3d,https://github.com/f3d-app/f3d,1918550,f3d,https://f3d.app,git+https://github.com/f3d-app/f3d.git,201841,f3d,https://pypi.org/project/f3d/,https://github.com/f3d-app/f3d.git
1604391,github.com/brianpugh/tamp,https://github.com/brianpugh/tamp,https://github.com/brianpugh/tamp,167633,@brianpugh/tamp,https://tamp.readthedocs.io/,git+https://github.com/BrianPugh/tamp.git,634253,tamp,https://github.com/BrianPugh/tamp,https://github.com/BrianPugh/tamp
1609451,github.com/hupe1980/cdk-threagile,https://github.com/hupe1980/cdk-threagile,https://github.com/hupe1980/cdk-threagile,1537235,cdktg,https://github.com/hupe1980/cdk-threagile#readme,git+https://github.com/hupe1980/cdk-threagile.git,83231,cdktg,https://github.com/hupe1980/cdk-threagile.git,https://github.com/hupe1980/cdk-threagile.git
1610528,github.com/jmb12686/cdk-time-bomb,https://github.com/jmb12686/cdk-time-bomb,https://github.com/jmb12686/cdk-time-bomb,1537082,cdk-time-bomb,https://github.com/jmb12686/cdk-time-bomb#readme,git+https://github.com/jmb12686/cdk-time-bomb.git,83232,cdk-time-bomb,https://github.com/jmb12686/cdk-time-bomb#readme,https://github.com/jmb12686/cdk-time-bomb.git
1611649,github.com/slundberg/shap,https://github.com/slundberg/shap,https://github.com/slundberg/shap,3186939,shapjs,https://github.com/slundberg/shap#readme,git+https://github.com/slundberg/shap.git,587315,shap-legacy,http://github.com/slundberg/shap,http://github.com/slundberg/shap
1612493,github.com/rapidsai/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,2317165,jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,git+https://github.com/rapidsai/jupyterlab-nvdashboard.git,300671,jupyterlab-nvdashboard,https://pypi.org/project/jupyterlab-nvdashboard/,https://github.com/rapidsai/jupyterlab-nvdashboard.git
1618284,github.com/chronosphereio/pulumi-chronosphere,https://github.com/chronosphereio/pulumi-chronosphere,https://github.com/chronosphereio/pulumi-chronosphere,884508,@pulumi-chronosphere/pulumi-chronosphere,https://chronosphere.io,git+https://github.com/chronosphereio/pulumi-chronosphere.git,483633,pulumi-chronosphere,https://chronosphere.io,https://github.com/chronosphereio/pulumi-chronosphere
1619854,github.com/shivasurya/code-pathfinder,https://github.com/shivasurya/code-pathfinder,https://github.com/shivasurya/code-pathfinder,1594373,codepathfinder,https://codepathfinder.dev,git+https://github.com/shivasurya/code-pathfinder.git,101721,codepathfinder,https://github.com/shivasurya/code-pathfinder,https://github.com/shivasurya/code-pathfinder
1620731,github.com/vikparuchuri/marker,https://github.com/vikparuchuri/marker,https://github.com/vikparuchuri/marker,2487403,marker-mcp,https://github.com/VikParuchuri/marker#readme,git+https://github.com/VikParuchuri/marker.git,343401,marker-pdf,https://github.com/VikParuchuri/marker,https://github.com/VikParuchuri/marker
1634525,github.com/pulumiverse/pulumi-dynatrace/provider,https://github.com/pulumiverse/pulumi-dynatrace,https://github.com/pulumiverse/pulumi-dynatrace,884699,@pulumiverse/pulumi-dynatrace,https://www.pulumi.com,git+https://github.com/pulumiverse/pulumi-dynatrace.git,483857,pulumiverse-pulumi-dynatrace,https://www.pulumi.com,https://github.com/pulumiverse/pulumi-dynatrace
1629486,github.com/occmundial/occ-ecr-pattern,https://github.com/occmundial/occ-ecr-pattern,https://github.com/occmundial/occ-ecr-pattern,801301,@occmundial/occ-ecr-pattern,https://github.com/occmundial/occ-ecr-pattern#readme,git+https://github.com/occmundial/occ-ecr-pattern.git,408289,occ.ecr-pattern,https://github.com/occmundial/occ-ecr-pattern.git,https://github.com/occmundial/occ-ecr-pattern.git
1630825,github.com/parraletz/cdk-vpc-pattern/cloudscoutscdkvpcpattern,https://github.com/parraletz/cdk-vpc-pattern,https://github.com/parraletz/cdk-vpc-pattern,1537108,cdk-vpc-pattern,,https://github.com/parraletz/cdk-vpc-pattern.git,83258,cdk-vpc-pattern,https://github.com/parraletz/cdk-vpc-pattern.git,https://github.com/parraletz/cdk-vpc-pattern.git
1632370,github.com/roboflow/inference,https://github.com/roboflow/inference,https://github.com/roboflow/inference,935623,@roboflow/roboflow-red,https://github.com/roboflow/inference#readme,git+https://github.com/roboflow/inference.git,600556,smart-reid,https://github.com/roboflow/inference,https://github.com/roboflow/inference
1635389,github.com/cloudy-sky-software/pulumi-digitalocean-native/sdk,https://github.com/cloudy-sky-software/pulumi-digitalocean-native,https://github.com/cloudy-sky-software/pulumi-digitalocean-native,223039,@cloudyskysoftware/pulumi-digitalocean-native,https://cloudysky.software,git+https://github.com/cloudy-sky-software/pulumi-digitalocean-native.git,483657,pulumi-digitalocean-native,https://pypi.org/project/pulumi-digitalocean-native/,https://github.com/cloudy-sky-software/pulumi-digitalocean-native
1750919,github.com/upcloudltd/pulumi-upcloud/examples,https://github.com/upcloudltd/pulumi-upcloud,https://github.com/upcloudltd/pulumi-upcloud,1153033,@upcloud/pulumi-upcloud,https://upcloud.com,git+https://github.com/UpCloudLtd/pulumi-upcloud.git,483829,pulumi-upcloud,https://pypi.org/project/pulumi-upcloud/,https://github.com/UpCloudLtd/pulumi-upcloud
1650965,github.com/apify/fingerprint-suite,https://github.com/apify/fingerprint-suite,https://github.com/apify/fingerprint-suite,2132032,header-generator,https://github.com/apify/fingerprint-suite,git+https://github.com/apify/fingerprint-suite.git,28081,apify-fingerprint-datapoints,https://pypi.org/project/apify-fingerprint-datapoints/,https://github.com/apify/fingerprint-suite
1656071,github.com/irisdande/pulumi-squadcast,https://github.com/irisdande/pulumi-squadcast,https://github.com/irisdande/pulumi-squadcast,554162,@irisdanded/pulumi-squadcast,https://github.com/IrisDande/pulumi-squadcast,git+https://github.com/IrisDande/pulumi-squadcast.git,288162,irisdanded-squadcast-pulumi,https://github.com/IrisDande/pulumi-squadcast,https://github.com/IrisDande/pulumi-squadcast
1659659,github.com/pulumiverse/pulumi-clickhouse,https://github.com/pulumiverse/pulumi-clickhouse,https://github.com/pulumiverse/pulumi-clickhouse,884677,@pulumiverse/clickhouse,https://github.com/pulumiverse/pulumi-clickhouse,git+https://github.com/pulumiverse/pulumi-clickhouse.git,483841,pulumiverse-clickhouse,https://github.com/pulumiverse/pulumi-clickhouse,https://github.com/pulumiverse/pulumi-clickhouse
1660234,github.com/airbytehq/airbyte-protocol,https://github.com/airbytehq/airbyte-protocol,https://github.com/airbytehq/airbyte-protocol,1310005,airbyte-protocol-tmp,https://github.com/airbytehq/airbyte-protocol#readme,git+https://github.com/airbytehq/airbyte-protocol.git,14055,airbyte-protocol-models-pdv2,https://github.com/airbytehq/airbyte-protocol,https://github.com/airbytehq/airbyte-protocol
1684026,github.com/descope/pulumi-descope/provider,https://github.com/descope/pulumi-descope,https://github.com/descope/pulumi-descope,286874,@descope/pulumi-descope,https://www.descope.com,git+https://github.com/descope/pulumi-descope.git,140270,descope-pulumi,https://pypi.org/project/descope-pulumi/,https://github.com/descope/pulumi-descope
1718509,github.com/abklabs/pulumi-svmkit/sdk/go,https://github.com/abklabs/pulumi-svmkit,https://github.com/abklabs/pulumi-svmkit,1059418,@svmkit/pulumi-svmkit,https://abklabs.com,git+https://github.com/abklabs/pulumi-svmkit.git,483814,pulumi-svmkit,https://abklabs.com,https://github.com/abklabs/pulumi-svmkit
1752201,github.com/thejokersthief/pulumi-honeycomb/sdk,https://github.com/thejokersthief/pulumi-honeycomb,https://github.com/thejokersthief/pulumi-honeycomb,1092210,@thejokersthief/pulumi-honeycomb,https://www.pulumi.com,git+https://github.com/thejokersthief/pulumi-honeycomb.git,647774,thejokersthief-pulumi-honeycomb,https://www.pulumi.com,https://github.com/thejokersthief/pulumi-honeycomb
1681924,github.com/maienm/pulumi-bitwarden,https://github.com/maienm/pulumi-bitwarden,https://github.com/maienm/pulumi-bitwarden,676186,@maienm/pulumi-bitwarden,https://github.com/MaienM/pulumi-bitwarden,git+https://github.com/MaienM/pulumi-bitwarden.git,483627,pulumi-bitwarden,https://github.com/MaienM/pulumi-bitwarden,https://github.com/MaienM/pulumi-bitwarden
1731658,github.com/datarobot-community/pulumi-datarobot/provider,https://github.com/datarobot-community/pulumi-datarobot,https://github.com/datarobot-community/pulumi-datarobot,274332,@datarobot/pulumi-datarobot,https://www.datarobot.com,git+https://github.com/datarobot-community/pulumi-datarobot.git,483653,pulumi-datarobot,https://www.datarobot.com,https://github.com/datarobot-community/pulumi-datarobot
1703635,github.com/basti-app/basti,https://github.com/basti-app/basti,https://github.com/basti-app/basti,1436772,basti-cdk,https://github.com/basti-app/basti/tree/main/packages/basti-cdk,git+https://github.com/basti-app/basti.git,52188,basti-cdk,https://github.com/basti-app/basti/tree/main/packages/basti-cdk,https://github.com/basti-app/basti.git
1730326,github.com/langchain-ai/langsmith-sdk,https://github.com/langchain-ai/langsmith-sdk,https://github.com/langchain-ai/langsmith-sdk,2380252,langsmith-cai,https://github.com/langchain-ai/langsmith-sdk#readme,git+https://github.com/langchain-ai/langsmith-sdk.git,316083,langsmith,https://pypi.org/project/langsmith/,https://github.com/langchain-ai/langsmith-sdk
1736682,github.com/bamcis-io/multi-az-observability,https://github.com/bamcis-io/multi-az-observability,https://github.com/bamcis-io/multi-az-observability,2586057,multi-az-observability,https://github.com/bamcis-io/multi-az-observability#readme,git+https://github.com/bamcis-io/multi-az-observability.git,377249,multi-az-observability,https://github.com/bamcis-io/multi-az-observability,https://github.com/bamcis-io/multi-az-observability
1752256,github.com/p6m7g8/p6-cdk-s3-protector/p6cdknamer,https://github.com/p6m7g8/p6-cdk-s3-protector,https://github.com/p6m7g8/p6-cdk-s3-protector,2798980,p6-cdk-s3-protector,https://github.com/p6m7g8/p6-cdk-s3-protector#readme,git+https://github.com/p6m7g8/p6-cdk-s3-protector.git,444249,p6-cdk-s3-protector,https://github.com/p6m7g8/p6-cdk-s3-protector.git,https://github.com/p6m7g8/p6-cdk-s3-protector.git
1749988,github.com/p6m7g8/p6-cdk-github-oidc-provider/p6cdkgithuboidcprovider,https://github.com/p6m7g8/p6-cdk-github-oidc-provider,https://github.com/p6m7g8/p6-cdk-github-oidc-provider,2798977,p6-cdk-github-oidc-provider,https://github.com/p6m7g8/p6-cdk-github-oidc-provider#readme,git+https://github.com/p6m7g8/p6-cdk-github-oidc-provider.git,444246,p6-cdk-github-oidc-provider,https://github.com/p6m7g8/p6-cdk-github-oidc-provider,https://github.com/p6m7g8/p6-cdk-github-oidc-provider
1753282,github.com/p6m7g8/p6-cdk-gha-role/p6cdkgharole,https://github.com/p6m7g8/p6-cdk-gha-role,https://github.com/p6m7g8/p6-cdk-gha-role,2798975,p6-cdk-gha-role,https://github.com/p6m7g8/p6-cdk-gha-role#readme,git+https://github.com/p6m7g8/p6-cdk-gha-role.git,444245,p6-cdk-gha-role,https://github.com/p6m7g8/p6-cdk-gha-role.git,https://github.com/p6m7g8/p6-cdk-gha-role.git
1768279,github.com/all-hands-ai/openhands,https://github.com/all-hands-ai/openhands,https://github.com/all-hands-ai/openhands,817421,@openhands/ui,https://www.all-hands.dev/,git+https://github.com/All-Hands-AI/OpenHands.git,435550,openhands-ai-test,https://github.com/All-Hands-AI/OpenHands,https://github.com/All-Hands-AI/OpenHands
1776069,github.com/crowdstrike/pulumi-crowdstrike/provider,https://github.com/crowdstrike/pulumi-crowdstrike,https://github.com/crowdstrike/pulumi-crowdstrike,254424,@crowdstrike/pulumi,https://crowdstrike.com,git+https://github.com/crowdstrike/pulumi-crowdstrike.git,117935,crowdstrike-pulumi,https://crowdstrike.com,https://github.com/crowdstrike/pulumi-crowdstrike
1915839,github.com/gosuda/randflake,https://github.com/gosuda/randflake,https://github.com/gosuda/randflake,3255013,sparx64,https://github.com/gosuda/randflake#readme,git+https://github.com/gosuda/randflake.git,544550,randflake,https://pypi.org/project/randflake/,https://github.com/gosuda/randflake
1825071,github.com/azaurus1/pulumi-kafka-connect/sdk,https://github.com/azaurus1/pulumi-kafka-connect,https://github.com/azaurus1/pulumi-kafka-connect,125178,@azaurus/kafkaconnect,https://github.com/azaurus1/pulumi-kafka-connect#readme,git+https://github.com/azaurus1/pulumi-kafka-connect.git,483709,pulumi-kafkaconnect,https://pypi.org/project/pulumi-kafkaconnect/,https://github.com/azaurus1/pulumi-kafka-connect
1827043,github.com/getomni-ai/zerox,https://github.com/getomni-ai/zerox,https://github.com/getomni-ai/zerox,3728517,zerox-clouddreamai,https://github.com/getomni-ai/zerox#readme,git+https://github.com/getomni-ai/zerox.git,535576,pyzerox-impacte,https://github.com/getomni-ai/zerox.git,https://github.com/getomni-ai/zerox.git
1832046,github.com/memodb-io/memobase/src/client/memobase-go,https://github.com/memodb-io/memobase,https://github.com/memodb-io/memobase,700794,@memobase/memobase,https://github.com/memodb-io/memobase#readme,git+https://github.com/memodb-io/memobase.git,352976,memobase,https://github.com/memodb-io/memobase,https://github.com/memodb-io/memobase
1830642,github.com/grip-security/pulumi-temporalcloud,https://github.com/grip-security/pulumi-temporalcloud,https://github.com/grip-security/pulumi-temporalcloud,446924,@grip-security/pulumi-temporalcloud,https://grip.security,git+https://github.com/Grip-Security/pulumi-temporalcloud.git,483819,pulumi-temporalcloud,https://pypi.org/project/pulumi-temporalcloud/,https://github.com/Grip-Security/pulumi-temporalcloud
1830754,github.com/unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,https://github.com/unclecode/crawl4ai,396832,@flyrank/crawl-js,https://github.com/unclecode/crawl4ai#readme,git+https://github.com/unclecode/crawl4ai.git,116053,crawl4ai-nightly,https://github.com/unclecode/crawl4ai,https://github.com/unclecode/crawl4ai
1831812,github.com/oss4u/pulumi-opnsense/sdk,https://github.com/oss4u/pulumi-opnsense,https://github.com/oss4u/pulumi-opnsense,826574,@oss4u/opnsense,https://github.com/oss4u/pulumi-opnsense,git+https://github.com/oss4u/pulumi-opnsense.git,483752,pulumi-opnsense,https://pypi.org/project/pulumi-opnsense/,https://github.com/oss4u/pulumi-opnsense
1934315,github.com/duplocloud/pulumi-duplocloud/sdk,https://github.com/duplocloud/pulumi-duplocloud,https://github.com/duplocloud/pulumi-duplocloud,322449,@duplocloud/pulumi,https://duplocloud.com,git+https://github.com/duplocloud/pulumi-duplocloud.git,483663,pulumi-duplocloud,https://pypi.org/project/pulumi-duplocloud/,https://github.com/duplocloud/pulumi-duplocloud
1834119,github.com/checkly/pulumi-checkly/sdk/v2,https://github.com/checkly/pulumi-checkly,https://github.com/checkly/pulumi-checkly,197541,@checkly/pulumi,https://www.pulumi.com/registry/packages/checkly,git+https://github.com/checkly/pulumi-checkly.git,483632,pulumi-checkly,https://pypi.org/project/pulumi-checkly/,https://github.com/checkly/pulumi-checkly
2190238,github.com/stormgeo/advisor-sdk,https://github.com/stormgeo/advisor-sdk,https://github.com/stormgeo/advisor-sdk,1046865,@stormgeo/advisor-core,https://github.com/StormGeo/advisor-sdk/blob/main/node-advisor-core/doc/README.md,git+https://github.com/StormGeo/advisor-sdk.git,621439,stormgeo.advisor-core,https://github.com/StormGeo/advisor-sdk,https://github.com/StormGeo/advisor-sdk
1837386,github.com/mv-consulting/mvc-projen,https://github.com/mv-consulting/mvc-projen,https://github.com/mv-consulting/mvc-projen,691376,@mavogel/mvc-projen,https://github.com/MV-Consulting/mvc-projen#readme,git+https://github.com/MV-Consulting/mvc-projen.git,379202,mvc-projen,https://github.com/MV-Consulting/mvc-projen,https://github.com/MV-Consulting/mvc-projen
1838470,github.com/ionos-cloud/pulumi-ionoscloud,https://github.com/ionos-cloud/pulumi-ionoscloud,https://github.com/ionos-cloud/pulumi-ionoscloud,552321,@ionos-cloud/sdk-pulumi,https://www.pulumi.com,git+https://github.com/ionos-cloud/pulumi-ionoscloud.git,483704,pulumi-ionoscloud,https://pypi.org/project/pulumi-ionoscloud/,https://github.com/ionos-cloud/pulumi-ionoscloud
1840404,github.com/grafana/promql-builder,https://github.com/grafana/promql-builder,https://github.com/grafana/promql-builder,442340,@grafana/promql-builder,https://github.com/grafana/promql-builder,https://github.com/grafana/promql-builder.git,479470,promql-builder,https://pypi.org/project/promql-builder/,https://github.com/grafana/promql-builder.git
1936068,github.com/hookdeck/outpost/sdks/outpost-go,https://github.com/hookdeck/outpost,https://github.com/hookdeck/outpost,479603,@hookdeck/outpost-sdk,https://github.com/hookdeck/outpost#readme,git+https://github.com/hookdeck/outpost.git,442793,outpost_sdk,https://github.com/hookdeck/outpost.git,https://github.com/hookdeck/outpost.git
1847488,github.com/google/dotprompt/go,https://github.com/google/dotprompt,https://github.com/google/dotprompt,1777833,dotprompt,https://github.com/google/dotprompt#readme,git+https://github.com/google/dotprompt.git,172140,dotpromptz-handlebars,https://github.com/google/dotprompt,https://github.com/google/dotprompt
1855628,github.com/ctfer-io/pulumi-ctfdcm/sdk,https://github.com/ctfer-io/pulumi-ctfdcm,https://github.com/ctfer-io/pulumi-ctfdcm,257213,@ctfer-io/pulumi-ctfdcm,https://ctfer.io,git+https://github.com/ctfer-io/pulumi-ctfdcm.git,120812,ctfer-io-pulumi-ctfdcm,https://ctfer.io,https://github.com/ctfer-io/pulumi-ctfdcm
1858449,github.com/masikrus/pulumi-foreman,https://github.com/masikrus/pulumi-foreman,https://github.com/masikrus/pulumi-foreman,2911140,pulumi-foreman,https://www.pulumi.com,git+https://github.com/masikrus/pulumi-foreman.git,483678,pulumi-foreman,https://pypi.org/project/pulumi-foreman/,https://github.com/masikrus/pulumi-foreman
1871456,github.com/comet-ml/opik,https://github.com/comet-ml/opik,https://github.com/comet-ml/opik,2782593,opik-vercel,https://www.comet.com/docs/opik/,git+https://github.com/comet-ml/opik.git,437983,opik-optimizer,https://github.com/comet-ml/opik,https://github.com/comet-ml/opik
1871830,github.com/devopness/devopness,https://github.com/devopness/devopness,https://github.com/devopness/devopness,1096424,@thlmenezes/ui-react,https://github.com/devopness/devopness#readme,git+https://github.com/devopness/devopness.git,141403,devopness,https://www.devopness.com,https://github.com/devopness/devopness
1879143,github.com/teticio/jupyter-stack-trace,https://github.com/teticio/jupyter-stack-trace,https://github.com/teticio/jupyter-stack-trace,2316971,jupyter-stack-trace,https://github.com/teticio/jupyter-stack-trace,git+https://github.com/teticio/jupyter-stack-trace.git,301138,jupyter-stack-trace,https://pypi.org/project/jupyter-stack-trace/,https://github.com/teticio/jupyter-stack-trace.git
1879258,github.com/tiendil/feeds.fun,https://github.com/tiendil/feeds.fun,https://github.com/tiendil/feeds.fun,1939153,feeds-fun,https://feeds.fun,git+https://github.com/Tiendil/feeds.fun.git,210570,ffun,https://pypi.org/project/ffun/,https://github.com/Tiendil/feeds.fun
1919643,github.com/castai/pulumi-castai/sdk/go,https://github.com/castai/pulumi-castai,https://github.com/castai/pulumi-castai,186331,@castai/pulumi,https://cast.ai,git+https://github.com/castai/pulumi-castai.git,483631,pulumi-castai,https://cast.ai,https://github.com/castai/pulumi-castai
1910283,github.com/masikrus/pulumi-sbercloud,https://github.com/masikrus/pulumi-sbercloud,https://github.com/masikrus/pulumi-sbercloud,2911178,pulumi-sbercloud,https://www.pulumi.com,git+https://github.com/masikrus/pulumi-sbercloud.git,483790,pulumi-sbercloud,https://pypi.org/project/pulumi-sbercloud/,https://github.com/masikrus/pulumi-sbercloud
1913318,github.com/pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai,887682,@pydantic/mcp-run-python,https://github.com/pydantic/pydantic-ai/tree/main/mcp-run-python,,493908,pydantic-graph,https://pypi.org/project/pydantic-graph/,https://github.com/pydantic/pydantic-ai
1913716,github.com/manusa/podman-mcp-server,https://github.com/manusa/podman-mcp-server,https://github.com/manusa/podman-mcp-server,2860804,podman-mcp-server-windows-arm64,https://github.com/manusa/podman-mcp-server#readme,git+https://github.com/manusa/podman-mcp-server.git,468239,podman-mcp-server,https://pypi.org/project/podman-mcp-server/,https://github.com/manusa/podman-mcp-server
1914176,github.com/tobikodata/sqlmesh,https://github.com/tobikodata/sqlmesh,https://github.com/tobikodata/sqlmesh,1105327,@tobikodata/sqlmesh-common,https://github.com/TobikoData/sqlmesh#readme,git+https://github.com/TobikoData/sqlmesh.git,614409,sqlmesh-cube,https://github.com/TobikoData/sqlmesh,https://github.com/TobikoData/sqlmesh
1915972,github.com/mv-consulting/cdk-vscode-server,https://github.com/mv-consulting/cdk-vscode-server,https://github.com/mv-consulting/cdk-vscode-server,691375,@mavogel/cdk-vscode-server,https://github.com/MV-Consulting/cdk-vscode-server#readme,git+https://github.com/MV-Consulting/cdk-vscode-server.git,83261,cdk-vscode-server,https://github.com/MV-Consulting/cdk-vscode-server.git,https://github.com/MV-Consulting/cdk-vscode-server.git
