Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/teambition/merge2,2038515,github.com/teambition/merge2,https://github.com/teambition/merge2,https://github.com/teambition/merge2,135093,org.mvnpm:merge2,https://github.com/teambition/merge2,ssh://git@github.com/teambition/merge2,2517605,merge2,https://github.com/teambition/merge2,git+ssh://git@github.com/teambition/merge2.git
github.com/bitpay/bitcore-mnemonic,2039369,github.com/bitpay/bitcore-mnemonic,https://github.com/bitpay/bitcore-mnemonic,https://github.com/bitpay/bitcore-mnemonic,61347,org.webjars.npm:bitcore-mnemonic,http://webjars.org,https://github.com/bitpay/bitcore-mnemonic,3305654,sumcore-mnemonic,https://github.com/bitpay/bitcore-mnemonic#readme,git+https://github.com/bitpay/bitcore-mnemonic.git
github.com/cryptocoinjs/drbg.js,2039378,github.com/cryptocoinjs/drbg.js,https://github.com/cryptocoinjs/drbg.js,https://github.com/cryptocoinjs/drbg.js,59331,org.webjars.npm:drbg.js,http://webjars.org,git+https://github.com/cryptocoinjs/drbg.js,1786567,drbg.js,https://github.com/cryptocoinjs/drbg.js#readme,git+https://github.com/cryptocoinjs/drbg.js.git
github.com/cryptocoinjs/secp256k1-node,2039381,github.com/cryptocoinjs/secp256k1-node,https://github.com/cryptocoinjs/secp256k1-node,https://github.com/cryptocoinjs/secp256k1-node,50177,org.webjars.npm:secp256k1,https://www.webjars.org,https://github.com/cryptocoinjs/secp256k1-node,3163774,secp256k1.js,https://github.com/cryptocoinjs/secp256k1-node#readme,git+https://github.com/cryptocoinjs/secp256k1-node.git
github.com/indutny/elliptic,2039394,github.com/indutny/elliptic,https://github.com/indutny/elliptic,https://github.com/indutny/elliptic,136296,org.mvnpm:elliptic,https://github.com/indutny/elliptic,ssh://git@github.com/indutny/elliptic,1837501,elliptic-nodejs,https://github.com/indutny/elliptic,git@github.com:indutny/elliptic
github.com/jonschlinkert/ansi-bgblack,2039424,github.com/jonschlinkert/ansi-bgblack,https://github.com/jonschlinkert/ansi-bgblack,https://github.com/jonschlinkert/ansi-bgblack,139509,org.mvnpm:ansi-bgblack,https://github.com/jonschlinkert/ansi-bgblack,https://github.com/jonschlinkert/ansi-bgblack,1348129,ansi-bgblack,https://github.com/jonschlinkert/ansi-bgblack,git+https://github.com/jonschlinkert/ansi-bgblack.git
github.com/jonschlinkert/ansi-bgblue,2039425,github.com/jonschlinkert/ansi-bgblue,https://github.com/jonschlinkert/ansi-bgblue,https://github.com/jonschlinkert/ansi-bgblue,139508,org.mvnpm:ansi-bgblue,https://github.com/jonschlinkert/ansi-bgblue,https://github.com/jonschlinkert/ansi-bgblue,1348130,ansi-bgblue,https://github.com/jonschlinkert/ansi-bgblue,git+https://github.com/jonschlinkert/ansi-bgblue.git
github.com/jonschlinkert/ansi-bgmagenta,2039427,github.com/jonschlinkert/ansi-bgmagenta,https://github.com/jonschlinkert/ansi-bgmagenta,https://github.com/jonschlinkert/ansi-bgmagenta,139505,org.mvnpm:ansi-bgmagenta,https://github.com/jonschlinkert/ansi-bgmagenta,https://github.com/jonschlinkert/ansi-bgmagenta,1348133,ansi-bgmagenta,https://github.com/jonschlinkert/ansi-bgmagenta,git+https://github.com/jonschlinkert/ansi-bgmagenta.git
github.com/jonschlinkert/ansi-bggreen,2039428,github.com/jonschlinkert/ansi-bggreen,https://github.com/jonschlinkert/ansi-bggreen,https://github.com/jonschlinkert/ansi-bggreen,139506,org.mvnpm:ansi-bggreen,https://github.com/jonschlinkert/ansi-bggreen,https://github.com/jonschlinkert/ansi-bggreen,1348132,ansi-bggreen,https://github.com/jonschlinkert/ansi-bggreen,git+https://github.com/jonschlinkert/ansi-bggreen.git
github.com/jonschlinkert/ansi-bgcyan,2039429,github.com/jonschlinkert/ansi-bgcyan,https://github.com/jonschlinkert/ansi-bgcyan,https://github.com/jonschlinkert/ansi-bgcyan,139507,org.mvnpm:ansi-bgcyan,https://github.com/jonschlinkert/ansi-bgcyan,https://github.com/jonschlinkert/ansi-bgcyan,1348131,ansi-bgcyan,https://github.com/jonschlinkert/ansi-bgcyan,git+https://github.com/jonschlinkert/ansi-bgcyan.git
github.com/jonschlinkert/ansi-bgred,2039430,github.com/jonschlinkert/ansi-bgred,https://github.com/jonschlinkert/ansi-bgred,https://github.com/jonschlinkert/ansi-bgred,139504,org.mvnpm:ansi-bgred,https://github.com/jonschlinkert/ansi-bgred,https://github.com/jonschlinkert/ansi-bgred,1348134,ansi-bgred,https://github.com/jonschlinkert/ansi-bgred,git+https://github.com/jonschlinkert/ansi-bgred.git
github.com/jonschlinkert/ansi-bgwhite,2039431,github.com/jonschlinkert/ansi-bgwhite,https://github.com/jonschlinkert/ansi-bgwhite,https://github.com/jonschlinkert/ansi-bgwhite,139503,org.mvnpm:ansi-bgwhite,https://github.com/jonschlinkert/ansi-bgwhite,https://github.com/jonschlinkert/ansi-bgwhite,1348135,ansi-bgwhite,https://github.com/jonschlinkert/ansi-bgwhite,git+https://github.com/jonschlinkert/ansi-bgwhite.git
github.com/jonschlinkert/ansi-bgyellow,2039432,github.com/jonschlinkert/ansi-bgyellow,https://github.com/jonschlinkert/ansi-bgyellow,https://github.com/jonschlinkert/ansi-bgyellow,139502,org.mvnpm:ansi-bgyellow,https://github.com/jonschlinkert/ansi-bgyellow,https://github.com/jonschlinkert/ansi-bgyellow,1348136,ansi-bgyellow,https://github.com/jonschlinkert/ansi-bgyellow,git+https://github.com/jonschlinkert/ansi-bgyellow.git
github.com/jonschlinkert/ansi-black,2039433,github.com/jonschlinkert/ansi-black,https://github.com/jonschlinkert/ansi-black,https://github.com/jonschlinkert/ansi-black,139501,org.mvnpm:ansi-black,https://github.com/jonschlinkert/ansi-black,https://github.com/jonschlinkert/ansi-black,1348137,ansi-black,https://github.com/jonschlinkert/ansi-black,git+https://github.com/jonschlinkert/ansi-black.git
github.com/jonschlinkert/ansi-bold,2039434,github.com/jonschlinkert/ansi-bold,https://github.com/jonschlinkert/ansi-bold,https://github.com/jonschlinkert/ansi-bold,139499,org.mvnpm:ansi-bold,https://github.com/jonschlinkert/ansi-bold,https://github.com/jonschlinkert/ansi-bold,1348140,ansi-bold,https://github.com/jonschlinkert/ansi-bold,git+https://github.com/jonschlinkert/ansi-bold.git
github.com/jonschlinkert/ansi-blue,2039435,github.com/jonschlinkert/ansi-blue,https://github.com/jonschlinkert/ansi-blue,https://github.com/jonschlinkert/ansi-blue,139500,org.mvnpm:ansi-blue,https://github.com/jonschlinkert/ansi-blue,https://github.com/jonschlinkert/ansi-blue,1348139,ansi-blue,https://github.com/jonschlinkert/ansi-blue,git+https://github.com/jonschlinkert/ansi-blue.git
github.com/jonschlinkert/ansi-cyan,2039436,github.com/jonschlinkert/ansi-cyan,https://github.com/jonschlinkert/ansi-cyan,https://github.com/jonschlinkert/ansi-cyan,139497,org.mvnpm:ansi-cyan,https://github.com/jonschlinkert/ansi-cyan,https://github.com/jonschlinkert/ansi-cyan,1348168,ansi-cyan,https://github.com/jonschlinkert/ansi-cyan,git+https://github.com/jonschlinkert/ansi-cyan.git
github.com/jonschlinkert/ansi-dim,2039437,github.com/jonschlinkert/ansi-dim,https://github.com/jonschlinkert/ansi-dim,https://github.com/jonschlinkert/ansi-dim,139496,org.mvnpm:ansi-dim,https://github.com/jonschlinkert/ansi-dim,https://github.com/jonschlinkert/ansi-dim,1348172,ansi-dim,https://github.com/jonschlinkert/ansi-dim,git+https://github.com/jonschlinkert/ansi-dim.git
github.com/jonschlinkert/ansi-gray,2039438,github.com/jonschlinkert/ansi-gray,https://github.com/jonschlinkert/ansi-gray,https://github.com/jonschlinkert/ansi-gray,139493,org.mvnpm:ansi-gray,https://github.com/jonschlinkert/ansi-gray,https://github.com/jonschlinkert/ansi-gray,1348187,ansi-gray,https://github.com/jonschlinkert/ansi-gray,git+https://github.com/jonschlinkert/ansi-gray.git
github.com/jonschlinkert/ansi-green,2039439,github.com/jonschlinkert/ansi-green,https://github.com/jonschlinkert/ansi-green,https://github.com/jonschlinkert/ansi-green,139492,org.mvnpm:ansi-green,https://github.com/jonschlinkert/ansi-green,https://github.com/jonschlinkert/ansi-green,1348188,ansi-green,https://github.com/jonschlinkert/ansi-green,git+https://github.com/jonschlinkert/ansi-green.git
github.com/jonschlinkert/ansi-grey,2039440,github.com/jonschlinkert/ansi-grey,https://github.com/jonschlinkert/ansi-grey,https://github.com/jonschlinkert/ansi-grey,139491,org.mvnpm:ansi-grey,https://github.com/jonschlinkert/ansi-grey,https://github.com/jonschlinkert/ansi-grey,1348189,ansi-grey,https://github.com/jonschlinkert/ansi-grey,git+https://github.com/jonschlinkert/ansi-grey.git
github.com/jonschlinkert/ansi-hidden,2039441,github.com/jonschlinkert/ansi-hidden,https://github.com/jonschlinkert/ansi-hidden,https://github.com/jonschlinkert/ansi-hidden,139490,org.mvnpm:ansi-hidden,https://github.com/jonschlinkert/ansi-hidden,https://github.com/jonschlinkert/ansi-hidden,1348192,ansi-hidden,https://github.com/jonschlinkert/ansi-hidden,git+https://github.com/jonschlinkert/ansi-hidden.git
github.com/jonschlinkert/ansi-inverse,2039442,github.com/jonschlinkert/ansi-inverse,https://github.com/jonschlinkert/ansi-inverse,https://github.com/jonschlinkert/ansi-inverse,139487,org.mvnpm:ansi-inverse,https://github.com/jonschlinkert/ansi-inverse,https://github.com/jonschlinkert/ansi-inverse,1348201,ansi-inverse,https://github.com/jonschlinkert/ansi-inverse,git+https://github.com/jonschlinkert/ansi-inverse.git
github.com/jonschlinkert/ansi-italic,2039443,github.com/jonschlinkert/ansi-italic,https://github.com/jonschlinkert/ansi-italic,https://github.com/jonschlinkert/ansi-italic,139486,org.mvnpm:ansi-italic,https://github.com/jonschlinkert/ansi-italic,https://github.com/jonschlinkert/ansi-italic,1348202,ansi-italic,https://github.com/jonschlinkert/ansi-italic,git+https://github.com/jonschlinkert/ansi-italic.git
github.com/jonschlinkert/ansi-magenta,2039444,github.com/jonschlinkert/ansi-magenta,https://github.com/jonschlinkert/ansi-magenta,https://github.com/jonschlinkert/ansi-magenta,139485,org.mvnpm:ansi-magenta,https://github.com/jonschlinkert/ansi-magenta,https://github.com/jonschlinkert/ansi-magenta,1348212,ansi-magenta,https://github.com/jonschlinkert/ansi-magenta,git+https://github.com/jonschlinkert/ansi-magenta.git
github.com/jonschlinkert/ansi-red,2039445,github.com/jonschlinkert/ansi-red,https://github.com/jonschlinkert/ansi-red,https://github.com/jonschlinkert/ansi-red,139483,org.mvnpm:ansi-red,https://github.com/jonschlinkert/ansi-red,https://github.com/jonschlinkert/ansi-red,1348225,ansi-red,https://github.com/jonschlinkert/ansi-red,git+https://github.com/jonschlinkert/ansi-red.git
github.com/jonschlinkert/ansi-reset,2039446,github.com/jonschlinkert/ansi-reset,https://github.com/jonschlinkert/ansi-reset,https://github.com/jonschlinkert/ansi-reset,139481,org.mvnpm:ansi-reset,https://github.com/jonschlinkert/ansi-reset,https://github.com/jonschlinkert/ansi-reset,1348228,ansi-reset,https://github.com/jonschlinkert/ansi-reset,git+https://github.com/jonschlinkert/ansi-reset.git
github.com/jonschlinkert/ansi-strikethrough,2039447,github.com/jonschlinkert/ansi-strikethrough,https://github.com/jonschlinkert/ansi-strikethrough,https://github.com/jonschlinkert/ansi-strikethrough,139479,org.mvnpm:ansi-strikethrough,https://github.com/jonschlinkert/ansi-strikethrough,https://github.com/jonschlinkert/ansi-strikethrough,1348238,ansi-strikethrough,https://github.com/jonschlinkert/ansi-strikethrough,git+https://github.com/jonschlinkert/ansi-strikethrough.git
github.com/jonschlinkert/ansi-underline,2039448,github.com/jonschlinkert/ansi-underline,https://github.com/jonschlinkert/ansi-underline,https://github.com/jonschlinkert/ansi-underline,139476,org.mvnpm:ansi-underline,https://github.com/jonschlinkert/ansi-underline,https://github.com/jonschlinkert/ansi-underline,1348274,ansi-underline,https://github.com/jonschlinkert/ansi-underline,git+https://github.com/jonschlinkert/ansi-underline.git
github.com/jonschlinkert/ansi-white,2039449,github.com/jonschlinkert/ansi-white,https://github.com/jonschlinkert/ansi-white,https://github.com/jonschlinkert/ansi-white,139475,org.mvnpm:ansi-white,https://github.com/jonschlinkert/ansi-white,https://github.com/jonschlinkert/ansi-white,1348280,ansi-white,https://github.com/jonschlinkert/ansi-white,git+https://github.com/jonschlinkert/ansi-white.git
github.com/jonschlinkert/ansi-yellow,2039450,github.com/jonschlinkert/ansi-yellow,https://github.com/jonschlinkert/ansi-yellow,https://github.com/jonschlinkert/ansi-yellow,139473,org.mvnpm:ansi-yellow,https://github.com/jonschlinkert/ansi-yellow,https://github.com/jonschlinkert/ansi-yellow,1348285,ansi-yellow,https://github.com/jonschlinkert/ansi-yellow,git+https://github.com/jonschlinkert/ansi-yellow.git
github.com/jonschlinkert/arr-filter,2039451,github.com/jonschlinkert/arr-filter,https://github.com/jonschlinkert/arr-filter,https://github.com/jonschlinkert/arr-filter,62299,org.webjars.npm:arr-filter,http://webjars.org,https://github.com/jonschlinkert/arr-filter,1373662,arr-filter,https://github.com/jonschlinkert/arr-filter,git+https://github.com/jonschlinkert/arr-filter.git
github.com/jonschlinkert/arr-map,2039452,github.com/jonschlinkert/arr-map,https://github.com/jonschlinkert/arr-map,https://github.com/jonschlinkert/arr-map,62297,org.webjars.npm:arr-map,http://webjars.org,https://github.com/jonschlinkert/arr-map,1373683,arr-map,https://github.com/jonschlinkert/arr-map,git+https://github.com/jonschlinkert/arr-map.git
github.com/jonschlinkert/assign-deep,2039454,github.com/jonschlinkert/assign-deep,https://github.com/jonschlinkert/assign-deep,https://github.com/jonschlinkert/assign-deep,62215,org.webjars.npm:assign-deep,http://webjars.org,https://github.com/jonschlinkert/assign-deep,1383336,assign-deep,https://github.com/jonschlinkert/assign-deep,git+https://github.com/jonschlinkert/assign-deep.git
github.com/jonschlinkert/cache-base,2039457,github.com/jonschlinkert/cache-base,https://github.com/jonschlinkert/cache-base,https://github.com/jonschlinkert/cache-base,136778,org.mvnpm:cache-base,https://github.com/jonschlinkert/cache-base,https://github.com/jonschlinkert/cache-base,1512937,cache-base,https://github.com/jonschlinkert/cache-base,git+https://github.com/jonschlinkert/cache-base.git
github.com/jonschlinkert/clone-deep,2039458,github.com/jonschlinkert/clone-deep,https://github.com/jonschlinkert/clone-deep,https://github.com/jonschlinkert/clone-deep,136671,org.mvnpm:clone-deep,https://github.com/jonschlinkert/clone-deep,https://github.com/jonschlinkert/clone-deep,1580377,clone-deep-support-error,https://github.com/jonschlinkert/clone-deep,git+https://github.com/jonschlinkert/clone-deep.git
github.com/jonschlinkert/collection-visit,2039459,github.com/jonschlinkert/collection-visit,https://github.com/jonschlinkert/collection-visit,https://github.com/jonschlinkert/collection-visit,136648,org.mvnpm:collection-visit,https://github.com/jonschlinkert/collection-visit,https://github.com/jonschlinkert/collection-visit,1599234,collection-visit,https://github.com/jonschlinkert/collection-visit,git+https://github.com/jonschlinkert/collection-visit.git
github.com/jonschlinkert/define-property,2039461,github.com/jonschlinkert/define-property,https://github.com/jonschlinkert/define-property,https://github.com/jonschlinkert/define-property,136399,org.mvnpm:define-property,https://github.com/jonschlinkert/define-property,https://github.com/jonschlinkert/define-property,1724791,define-property,https://github.com/jonschlinkert/define-property,git+https://github.com/jonschlinkert/define-property.git
github.com/jonschlinkert/expand-range,2039464,github.com/jonschlinkert/expand-range,https://github.com/jonschlinkert/expand-range,https://github.com/jonschlinkert/expand-range,58833,org.webjars.npm:expand-range,http://webjars.org,https://github.com/jonschlinkert/expand-range,1902431,expand-range,https://github.com/jonschlinkert/expand-range,git+https://github.com/jonschlinkert/expand-range.git
github.com/jonschlinkert/expand-tilde,2039465,github.com/jonschlinkert/expand-tilde,https://github.com/jonschlinkert/expand-tilde,https://github.com/jonschlinkert/expand-tilde,136152,org.mvnpm:expand-tilde,https://github.com/jonschlinkert/expand-tilde,https://github.com/jonschlinkert/expand-tilde,1902450,expand-tilde,https://github.com/jonschlinkert/expand-tilde,git+https://github.com/jonschlinkert/expand-tilde.git
github.com/jonschlinkert/extend-shallow,2039466,github.com/jonschlinkert/extend-shallow,https://github.com/jonschlinkert/extend-shallow,https://github.com/jonschlinkert/extend-shallow,136140,org.mvnpm:extend-shallow,https://github.com/jonschlinkert/extend-shallow,https://github.com/jonschlinkert/extend-shallow,1914145,extend-shallow,https://github.com/jonschlinkert/extend-shallow,git+https://github.com/jonschlinkert/extend-shallow.git
github.com/jonschlinkert/fill-range,2039468,github.com/jonschlinkert/fill-range,https://github.com/jonschlinkert/fill-range,https://github.com/jonschlinkert/fill-range,136070,org.mvnpm:fill-range,https://github.com/jonschlinkert/fill-range,https://github.com/jonschlinkert/fill-range,1950406,fill-range,https://github.com/jonschlinkert/fill-range,git+https://github.com/jonschlinkert/fill-range.git
github.com/jonschlinkert/for-in,2039469,github.com/jonschlinkert/for-in,https://github.com/jonschlinkert/for-in,https://github.com/jonschlinkert/for-in,136023,org.mvnpm:for-in,https://github.com/jonschlinkert/for-in,https://github.com/jonschlinkert/for-in,1978255,for-in,https://github.com/jonschlinkert/for-in,git+https://github.com/jonschlinkert/for-in.git
github.com/jonschlinkert/for-own,2039470,github.com/jonschlinkert/for-own,https://github.com/jonschlinkert/for-own,https://github.com/jonschlinkert/for-own,136022,org.mvnpm:for-own,https://github.com/jonschlinkert/for-own,https://github.com/jonschlinkert/for-own,1978279,for-own,https://github.com/jonschlinkert/for-own,git+https://github.com/jonschlinkert/for-own.git
github.com/jonschlinkert/fs-exists-sync,2039471,github.com/jonschlinkert/fs-exists-sync,https://github.com/jonschlinkert/fs-exists-sync,https://github.com/jonschlinkert/fs-exists-sync,135991,org.mvnpm:fs-exists-sync,https://github.com/jonschlinkert/fs-exists-sync,https://github.com/jonschlinkert/fs-exists-sync,1993886,fs-exists-sync,https://github.com/jonschlinkert/fs-exists-sync,git+https://github.com/jonschlinkert/fs-exists-sync.git
github.com/jonschlinkert/global-prefix,2039473,github.com/jonschlinkert/global-prefix,https://github.com/jonschlinkert/global-prefix,https://github.com/jonschlinkert/global-prefix,135918,org.mvnpm:global-prefix,https://github.com/jonschlinkert/global-prefix,https://github.com/jonschlinkert/global-prefix,2063975,global-prefix,https://github.com/jonschlinkert/global-prefix,git+https://github.com/jonschlinkert/global-prefix.git
github.com/jonschlinkert/has-glob,2039475,github.com/jonschlinkert/has-glob,https://github.com/jonschlinkert/has-glob,https://github.com/jonschlinkert/has-glob,135836,org.mvnpm:has-glob,https://github.com/jonschlinkert/has-glob,https://github.com/jonschlinkert/has-glob,2126944,has-glob,https://github.com/jonschlinkert/has-glob,git+https://github.com/jonschlinkert/has-glob.git
github.com/jonschlinkert/is-absolute,2039476,github.com/jonschlinkert/is-absolute,https://github.com/jonschlinkert/is-absolute,https://github.com/jonschlinkert/is-absolute,135623,org.mvnpm:is-absolute,https://github.com/jonschlinkert/is-absolute,https://github.com/jonschlinkert/is-absolute,2246292,is-absolute,https://github.com/jonschlinkert/is-absolute,git+https://github.com/jonschlinkert/is-absolute.git
github.com/jonschlinkert/is-dotfile,2039480,github.com/jonschlinkert/is-dotfile,https://github.com/jonschlinkert/is-dotfile,https://github.com/jonschlinkert/is-dotfile,135598,org.mvnpm:is-dotfile,https://github.com/jonschlinkert/is-dotfile,https://github.com/jonschlinkert/is-dotfile,2247080,is-dotfile,https://github.com/jonschlinkert/is-dotfile,git+https://github.com/jonschlinkert/is-dotfile.git
github.com/jonschlinkert/is-equal-shallow,2039481,github.com/jonschlinkert/is-equal-shallow,https://github.com/jonschlinkert/is-equal-shallow,https://github.com/jonschlinkert/is-equal-shallow,135597,org.mvnpm:is-equal-shallow,https://github.com/jonschlinkert/is-equal-shallow,git://github.com/jonschlinkert/is-equal-shallow,2247283,is-equal-shallow,https://github.com/jonschlinkert/is-equal-shallow,git://github.com/jonschlinkert/is-equal-shallow.git
github.com/jonschlinkert/is-relative,2039482,github.com/jonschlinkert/is-relative,https://github.com/jonschlinkert/is-relative,https://github.com/jonschlinkert/is-relative,135554,org.mvnpm:is-relative,https://github.com/jonschlinkert/is-relative,https://github.com/jonschlinkert/is-relative,2248775,is-relative,https://github.com/jonschlinkert/is-relative,git+https://github.com/jonschlinkert/is-relative.git
github.com/jonschlinkert/is-valid-glob,2039483,github.com/jonschlinkert/is-valid-glob,https://github.com/jonschlinkert/is-valid-glob,https://github.com/jonschlinkert/is-valid-glob,135540,org.mvnpm:is-valid-glob,https://github.com/jonschlinkert/is-valid-glob,https://github.com/jonschlinkert/is-valid-glob,2249320,is-valid-glob,https://github.com/jonschlinkert/is-valid-glob,git+https://github.com/jonschlinkert/is-valid-glob.git
github.com/jonschlinkert/kind-of,2039485,github.com/jonschlinkert/kind-of,https://github.com/jonschlinkert/kind-of,https://github.com/jonschlinkert/kind-of,135357,org.mvnpm:kind-of,https://github.com/jonschlinkert/kind-of,https://github.com/jonschlinkert/kind-of,2343363,kind-of,https://github.com/jonschlinkert/kind-of,git+https://github.com/jonschlinkert/kind-of.git
github.com/jonschlinkert/map-cache,2039487,github.com/jonschlinkert/map-cache,https://github.com/jonschlinkert/map-cache,https://github.com/jonschlinkert/map-cache,135172,org.mvnpm:map-cache,https://github.com/jonschlinkert/map-cache,https://github.com/jonschlinkert/map-cache,2481681,map-cache,https://github.com/jonschlinkert/map-cache,git+https://github.com/jonschlinkert/map-cache.git
github.com/jonschlinkert/mixin-deep,2039489,github.com/jonschlinkert/mixin-deep,https://github.com/jonschlinkert/mixin-deep,https://github.com/jonschlinkert/mixin-deep,135001,org.mvnpm:mixin-deep,https://github.com/jonschlinkert/mixin-deep,https://github.com/jonschlinkert/mixin-deep,2544035,mixin-deep,https://github.com/jonschlinkert/mixin-deep,git+https://github.com/jonschlinkert/mixin-deep.git
github.com/jonschlinkert/mixin-object,2039490,github.com/jonschlinkert/mixin-object,https://github.com/jonschlinkert/mixin-object,https://github.com/jonschlinkert/mixin-object,53448,org.webjars.npm:mixin-object,http://webjars.org,https://github.com/jonschlinkert/mixin-object,2544057,mixin-object,https://github.com/jonschlinkert/mixin-object,git+https://github.com/jonschlinkert/mixin-object.git
github.com/jonschlinkert/is-unc-path,2039492,github.com/jonschlinkert/is-unc-path,https://github.com/jonschlinkert/is-unc-path,https://github.com/jonschlinkert/is-unc-path,135544,org.mvnpm:is-unc-path,https://github.com/jonschlinkert/is-unc-path,https://github.com/jonschlinkert/is-unc-path,2249223,is-unc-path,https://github.com/jonschlinkert/is-unc-path,git+https://github.com/jonschlinkert/is-unc-path.git
github.com/jonschlinkert/object.omit,2039494,github.com/jonschlinkert/object.omit,https://github.com/jonschlinkert/object.omit,https://github.com/jonschlinkert/object.omit,134807,org.mvnpm:object.omit,https://github.com/jonschlinkert/object.omit,https://github.com/jonschlinkert/object.omit,2756280,object.omit,https://github.com/jonschlinkert/object.omit,git+https://github.com/jonschlinkert/object.omit.git
github.com/jonschlinkert/pad-right,2039496,github.com/jonschlinkert/pad-right,https://github.com/jonschlinkert/pad-right,https://github.com/jonschlinkert/pad-right,52441,org.webjars.npm:pad-right,http://webjars.org,https://github.com/jonschlinkert/pad-right,2802948,pad-right,https://github.com/jonschlinkert/pad-right,git+https://github.com/jonschlinkert/pad-right.git
github.com/jonschlinkert/parse-filepath,2039497,github.com/jonschlinkert/parse-filepath,https://github.com/jonschlinkert/parse-filepath,https://github.com/jonschlinkert/parse-filepath,52388,org.webjars.npm:parse-filepath,http://webjars.org,https://github.com/jonschlinkert/parse-filepath,2812120,parse-filepath,https://github.com/jonschlinkert/parse-filepath,git+https://github.com/jonschlinkert/parse-filepath.git
github.com/jonschlinkert/path-root,2039498,github.com/jonschlinkert/path-root,https://github.com/jonschlinkert/path-root,https://github.com/jonschlinkert/path-root,52318,org.webjars.npm:path-root,http://webjars.org,https://github.com/jonschlinkert/path-root,2818481,path-root-2,https://github.com/jonschlinkert/path-root,git+https://github.com/jonschlinkert/path-root.git
github.com/jonschlinkert/posix-character-classes,2039499,github.com/jonschlinkert/posix-character-classes,https://github.com/jonschlinkert/posix-character-classes,https://github.com/jonschlinkert/posix-character-classes,134629,org.mvnpm:posix-character-classes,https://github.com/jonschlinkert/posix-character-classes,https://github.com/jonschlinkert/posix-character-classes,2870293,posix-character-classes,https://github.com/jonschlinkert/posix-character-classes,git+https://github.com/jonschlinkert/posix-character-classes.git
github.com/jonschlinkert/regex-cache,2039500,github.com/jonschlinkert/regex-cache,https://github.com/jonschlinkert/regex-cache,https://github.com/jonschlinkert/regex-cache,134233,org.mvnpm:regex-cache,https://github.com/jonschlinkert/regex-cache,https://github.com/jonschlinkert/regex-cache,3064626,regex-cache,https://github.com/jonschlinkert/regex-cache,git+https://github.com/jonschlinkert/regex-cache.git
github.com/jonschlinkert/repeat-string,2039501,github.com/jonschlinkert/repeat-string,https://github.com/jonschlinkert/repeat-string,https://github.com/jonschlinkert/repeat-string,134167,org.mvnpm:repeat-string,https://github.com/jonschlinkert/repeat-string,https://github.com/jonschlinkert/repeat-string,3074165,repeat-string,https://github.com/jonschlinkert/repeat-string,git+https://github.com/jonschlinkert/repeat-string.git
github.com/jonschlinkert/static-extend,2039505,github.com/jonschlinkert/static-extend,https://github.com/jonschlinkert/static-extend,https://github.com/jonschlinkert/static-extend,133881,org.mvnpm:static-extend,https://github.com/jonschlinkert/static-extend,https://github.com/jonschlinkert/static-extend,3276886,static-extend,https://github.com/jonschlinkert/static-extend,git+https://github.com/jonschlinkert/static-extend.git
github.com/jonschlinkert/unset-value,2039508,github.com/jonschlinkert/unset-value,https://github.com/jonschlinkert/unset-value,https://github.com/jonschlinkert/unset-value,133527,org.mvnpm:unset-value,https://github.com/jonschlinkert/unset-value,https://github.com/jonschlinkert/unset-value,3498631,unset-value,https://github.com/jonschlinkert/unset-value,git+https://github.com/jonschlinkert/unset-value.git
github.com/micromatch/braces,2039513,github.com/micromatch/braces,https://github.com/micromatch/braces,https://github.com/micromatch/braces,136833,org.mvnpm:braces,https://github.com/micromatch/braces,https://github.com/micromatch/braces,1485489,braces,https://github.com/micromatch/braces,git+https://github.com/micromatch/braces.git
github.com/micromatch/expand-brackets,2039514,github.com/micromatch/expand-brackets,https://github.com/micromatch/expand-brackets,https://github.com/micromatch/expand-brackets,136155,org.mvnpm:expand-brackets,https://github.com/micromatch/expand-brackets,https://github.com/micromatch/expand-brackets,1902399,expand-brackets,https://github.com/micromatch/expand-brackets,git+https://github.com/micromatch/expand-brackets.git
github.com/micromatch/extglob,2039515,github.com/micromatch/extglob,https://github.com/micromatch/extglob,https://github.com/micromatch/extglob,136137,org.mvnpm:extglob,https://github.com/micromatch/extglob,https://github.com/micromatch/extglob,1914847,extglob,https://github.com/micromatch/extglob,git+https://github.com/micromatch/extglob.git
github.com/micromatch/nanomatch,2039516,github.com/micromatch/nanomatch,https://github.com/micromatch/nanomatch,https://github.com/micromatch/nanomatch,134922,org.mvnpm:nanomatch,https://github.com/micromatch/nanomatch,https://github.com/micromatch/nanomatch,2625668,nanomatch,https://github.com/micromatch/nanomatch,git+https://github.com/micromatch/nanomatch.git
github.com/node-base/base,2039517,github.com/node-base/base,https://github.com/node-base/base,https://github.com/node-base/base,136898,org.mvnpm:base,https://github.com/node-base/base,https://github.com/node-base/base,1433457,base,https://github.com/node-base/base,git+https://github.com/node-base/base.git
github.com/regexhq/path-root-regex,2039526,github.com/regexhq/path-root-regex,https://github.com/regexhq/path-root-regex,https://github.com/regexhq/path-root-regex,52317,org.webjars.npm:path-root-regex,http://webjars.org,https://github.com/regexhq/path-root-regex,2818482,path-root-regex,https://github.com/regexhq/path-root-regex,git+https://github.com/regexhq/path-root-regex.git
