Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,Ruby_ID,Ruby_Name,Ruby_Homepage,Ruby_Repo
github.com/brentlintner/synt,3329915,synt,https://github.com/brentlintner/synt,git://github.com/brentlintner/synt.git,165517,synt,https://github.com/brentlintner/synt,https://github.com/brentlintner/synt
github.com/fesuydev/tamem-scss,3340450,tamem-scss,https://github.com/fesuydev/tamem-scss#readme,git+https://github.com/fesuydev/tamem-scss.git,166393,tamem-scss,https://github.com/fesuydev/tamem-scss/,https://github.com/fesuydev/tamem-scss
github.com/gaborbata/todo,3426116,todo-jsonl,https://github.com/gaborbata/todo,git+https://github.com/gaborbata/todo.git,171621,todo-jsonl,https://github.com/gaborbata/todo,https://github.com/gaborbata/todo
github.com/luangb/tormenta20,3433026,tormenta20,https://github.com/LuanGB/tormenta20#readme,git+https://github.com/LuanGB/tormenta20.git,172270,tormenta20,https://github.com/LuanGB/tormenta20,https://github.com/LuanGB/tormenta20
github.com/siuying/torrent-finder,3433210,torrent-finder,https://github.com/siuying/torrent-finder,https://github.com/siuying/torrent-finder.git,172334,torrent-finder,https://github.com/siuying/torrent-finder,https://github.com/siuying/torrent-finder
github.com/mrkurt/transmogrify,3440769,transmogrify,,git://github.com/mrkurt/transmogrify.git,173215,transmogrify,http://github.com/mrkurt/transmogrify/,http://github.com/mrkurt/transmogrify/
github.com/travis-ci/build-stages-demo,3441672,travis-build-stages-demo,https://github.com/travis-ci/build-stages-demo#readme,git+https://github.com/travis-ci/build-stages-demo.git,173297,travis-build-stages-demo,https://github.com/travis-ci/build-stages-demo,https://github.com/travis-ci/build-stages-demo
github.com/hopsoft/trix_embed,3446503,trix-embed,,https://github.com/hopsoft/trix_embed,173782,trix_embed,https://github.com/hopsoft/trix_embed,https://github.com/hopsoft/trix_embed
github.com/skryukov/turbo-mount,3461127,turbo-mount,https://github.com/skryukov/turbo-mount#readme,git+https://github.com/skryukov/turbo-mount.git,174471,turbo-mount,https://github.com/skryukov/turbo-mount,https://github.com/skryukov/turbo-mount
github.com/hopsoft/turbo_ready,3461256,turbo_ready,,https://github.com/hopsoft/turbo_ready,174481,turbo_ready,https://github.com/hopsoft/turbo_ready,https://github.com/hopsoft/turbo_ready
github.com/hopsoft/turbo_reflex,3461257,turbo_reflex,,https://github.com/hopsoft/turbo_reflex,174482,turbo_reflex,https://github.com/hopsoft/turbo_reflex,https://github.com/hopsoft/turbo_reflex
github.com/jonhue/turbolinks-animate,3461325,turbolinks-animate,https://jonhue.me/repos/turbolinks-animate,git+https://github.com/jonhue/turbolinks-animate.git,174457,turbolinks-animate,https://github.com/jonhue/turbolinks-animate-rails,https://github.com/jonhue/turbolinks-animate
github.com/shopify/twine,3465667,twine,https://github.com/Shopify/twine,git://github.com/Shopify/twine.git,174873,twine-rails,https://github.com/Shopify/twine,https://github.com/Shopify/twine
github.com/ellioseven/type-heading,3468868,type-heading,https://github.com/ellioseven/type-heading#readme,git+https://github.com/ellioseven/type-heading.git,175329,type-heading,http://ellioseven.github.io/type-heading,https://github.com/ellioseven/type-heading
github.com/jptaranto/typey,3474707,typey,https://github.com/jptaranto/typey#readme,git+https://github.com/jptaranto/typey.git,175401,typey,http://github.com/jptaranto/typey,http://github.com/jptaranto/typey
github.com/voloko/uki,3485555,ukijs,,git://github.com/voloko/uki.git,175843,uki,http://github.com/voloko/uki,http://github.com/voloko/uki
github.com/cmer/ultimate_turbo_modal,3486306,ultimate_turbo_modal,https://github.com/cmer/ultimate_turbo_modal#readme,git+https://github.com/cmer/ultimate_turbo_modal.git,175911,ultimate_turbo_modal,https://github.com/cmer/ultimate_turbo_modal,https://github.com/cmer/ultimate_turbo_modal
github.com/unipept/unipept-cli,3493739,unipept-cli,https://github.com/unipept/unipept-cli#readme,git+ssh://git@github.com/unipept/unipept-cli.git,176394,unipept,http://unipept.ugent.be,https://github.com/unipept/unipept-cli
github.com/thaske/universal_renderer,3496132,universal-renderer,https://github.com/thaske/universal_renderer#readme,git+https://github.com/thaske/universal_renderer.git,176538,universal_renderer,https://github.com/thaske/universal_renderer,https://github.com/thaske/universal_renderer
github.com/aaaa777/unloosen,3496994,unloosen-ruby-loader,https://github.com/aaaa777/unloosen#readme,git+https://github.com/aaaa777/unloosen.git,176615,unloosen,https://rubygems.org/gems/unloosen,https://github.com/aaaa777/unloosen
github.com/moredip/utilikilt,3515103,utilikilt,,git://github.com/moredip/utilikilt.git,177582,utilikilt,http://github.com/moredip/utilikilt,http://github.com/moredip/utilikilt
github.com/louiswdavis/utility_colors,3515443,utility_colors,https://github.com/louiswdavis/utility_colors#readme,git+https://github.com/louiswdavis/utility_colors.git,177595,utility_colors,https://github.com/louiswdavis/utility_colors,https://github.com/louiswdavis/utility_colors
github.com/louiswdavis/utility_components,3515444,utility_components,https://github.com/louiswdavis/utility_components#readme,git+https://github.com/louiswdavis/utility_components.git,177596,utility_components,https://github.com/louiswdavis/utility_components,https://github.com/louiswdavis/utility_components
github.com/louiswdavis/utility_forms,3515447,utility_forms,https://github.com/louiswdavis/utility_forms#readme,git+https://github.com/louiswdavis/utility_forms.git,177598,utility_forms,https://github.com/louiswdavis/utility_forms,https://github.com/louiswdavis/utility_forms
github.com/louiswdavis/utility_styles,3515454,utility_stylings,https://github.com/louiswdavis/utility_styles#readme,git+https://github.com/louiswdavis/utility_styles.git,177603,utility_styles,https://github.com/louiswdavis/utility_styles,https://github.com/louiswdavis/utility_styles
github.com/louiswdavis/utility_ui,3515458,utility_ui,https://github.com/louiswdavis/utility_ui#readme,git+https://github.com/louiswdavis/utility_ui.git,177604,utility_ui,https://github.com/louiswdavis/utility_ui,https://github.com/louiswdavis/utility_ui
github.com/arielj/vanilla-nested,3527306,vanilla-nested,,git@github.com:arielj/vanilla-nested.git,178784,vanilla_nested,https://github.com/arielj/vanilla-nested,https://github.com/arielj/vanilla-nested
github.com/cdimoulis/snackbar.js,3527391,vanilla-snackbar,https://github.com/cdimoulis/snackbar.js#readme,git+https://github.com/cdimoulis/snackbar.js.git,178786,vanilla-snackbar,https://github.com/cdimoulis/snackbar.js,https://github.com/cdimoulis/snackbar.js
github.com/hauleth/vanilla-ujs,3527454,vanilla-ujs,https://github.com/hauleth/vanilla-ujs,git://github.com/hauleth/vanilla-ujs.git,178787,vanilla-ujs,https://github.com/hauleth/vanilla-ujs,https://github.com/hauleth/vanilla-ujs
github.com/shakacode/webpacker_lite,3626637,webpacker-helpers,https://github.com/shakacode/webpacker_lite#readme,git+https://github.com/shakacode/webpacker_lite.git,182570,webpacker_lite,https://github.com/shakacode/webpacker_lite,https://github.com/shakacode/webpacker_lite
github.com/coorasse/webpacker-pwa,3626639,webpacker-pwa,https://github.com/coorasse/webpacker-pwa#readme,git+ssh://git@github.com/coorasse/webpacker-pwa.git,182575,webpacker-pwa,https://github.com/coorasse/webpacker-pwa,https://github.com/coorasse/webpacker-pwa
github.com/renchap/webpacker-react,3626640,webpacker-react,https://github.com/renchap/webpacker-react,https://github.com/renchap/webpacker-react.git,182576,webpacker-react,https://github.com/renchap/webpacker-react,https://github.com/renchap/webpacker-react
github.com/ukoloff/without,3647753,without,https://github.com/ukoloff/without,git+https://github.com/ukoloff/without.git,184142,without-rails,https://github.com/ukoloff/without/tree/master/rails,https://github.com/ukoloff/without/tree/master/rails
github.com/whitefusionhq/yarii-cloudinary,3697059,yarii-cloudinary,https://whitefusion.io,git+https://github.com/whitefusionhq/yarii-cloudinary.git,187045,yarii-cloudinary,https://github.com/whitefusionhq/yarii-cloudinary,https://github.com/whitefusionhq/yarii-cloudinary
